amfi_code,date,nav
119092,2025-12-15,6006.30400
119092,2025-12-12,6004.00680
119092,2025-12-11,6003.05960
119092,2025-12-10,6002.27800
119092,2025-12-09,6002.30200
119092,2025-12-08,6002.03880
119092,2025-12-05,5999.09530
119092,2025-12-04,5996.93910
119092,2025-12-03,5996.35110
119092,2025-12-02,5995.77980
119092,2025-12-01,5994.99360
119092,2025-11-28,5992.53750
119092,2025-11-27,5991.56950
119092,2025-11-26,5990.45540
119092,2025-11-25,5989.34880
119092,2025-11-24,5988.07990
119092,2025-11-21,5985.17890
119092,2025-11-20,5984.26630
119092,2025-11-19,5983.40160
119092,2025-11-18,5982.38080
119092,2025-11-17,5981.20660
119092,2025-11-14,5978.35180
119092,2025-11-13,5977.41710
119092,2025-11-12,5976.36880
119092,2025-11-11,5975.03740
119092,2025-11-10,5973.97340
119092,2025-11-07,5971.02470
119092,2025-11-06,5969.92560
119092,2025-11-04,5967.95870
119092,2025-11-03,5966.96460
119092,2025-10-31,5963.94250
119092,2025-10-30,5962.91050
119092,2025-10-29,5962.24360
119092,2025-10-28,5961.28160
119092,2025-10-27,5959.95940
119092,2025-10-24,5957.01330
119092,2025-10-23,5956.26610
119092,2025-10-20,5953.55420
119092,2025-10-17,5950.67900
119092,2025-10-16,5949.99410
119092,2025-10-15,5949.61580
119092,2025-10-14,5948.72500
119092,2025-10-13,5947.79550
119092,2025-10-10,5944.84950
119092,2025-10-09,5943.98080
119092,2025-10-08,5943.16990
119092,2025-10-07,5942.44460
119092,2025-10-06,5941.79360
119092,2025-10-03,5938.47480
119092,2025-10-01,5935.60000
119092,2025-09-30,5933.53730
119092,2025-09-26,5928.04740
119092,2025-09-25,5927.31080
119092,2025-09-24,5926.67410
119092,2025-09-23,5925.95310
119092,2025-09-22,5924.97230
119092,2025-09-19,5922.13570
119092,2025-09-18,5921.22440
119092,2025-09-17,5919.70480
119092,2025-09-16,5918.11800
119092,2025-09-15,5916.61100
119092,2025-09-12,5913.83650
119092,2025-09-11,5913.29380
119092,2025-09-10,5912.00410
119092,2025-09-09,5911.39240
119092,2025-09-05,5908.56830
119092,2025-09-04,5907.61230
119092,2025-09-03,5906.76440
119092,2025-09-02,5905.98680
119092,2025-09-01,5905.57180
119092,2025-08-29,5902.98760
119092,2025-08-28,5902.40990
119092,2025-08-26,5900.71070
119092,2025-08-25,5899.98880
119092,2025-08-22,5897.23740
119092,2025-08-21,5896.21470
119092,2025-08-20,5895.21640
119092,2025-08-19,5894.27420
119092,2025-08-18,5892.98960
119092,2025-08-14,5889.26360
119092,2025-08-13,5888.12470
119092,2025-08-12,5887.39080
119092,2025-08-11,5887.22860
119092,2025-08-08,5884.84840
119092,2025-08-07,5884.08370
119092,2025-08-06,5883.30450
119092,2025-08-05,5883.44820
119092,2025-08-04,5882.15890
119092,2025-08-01,5878.79320
119092,2025-07-31,5877.51090
119092,2025-07-30,5876.50920
119092,2025-07-29,5875.66260
119092,2025-07-28,5875.10430
119092,2025-07-25,5872.80520
119092,2025-07-24,5872.03660
119092,2025-07-23,5871.18280
119092,2025-07-22,5869.84170
119092,2025-07-21,5869.11710
119092,2025-07-18,5866.49510
119092,2025-07-17,5865.38530
119092,2025-07-16,5864.37530
119092,2025-07-15,5863.62010
119092,2025-07-14,5862.59080
119092,2025-07-11,5858.92960
119092,2025-07-10,5858.47660
119092,2025-07-09,5857.21640
119092,2025-07-08,5856.93320
119092,2025-07-07,5856.29770
119092,2025-07-04,5853.36060
119092,2025-07-03,5852.48450
119092,2025-07-02,5851.09810
119092,2025-07-01,5847.48100
119092,2025-06-30,5843.79290
119092,2025-06-27,5840.55960
119092,2025-06-26,5839.24530
119092,2025-06-25,5838.09250
119092,2025-06-24,5838.48600
119092,2025-06-23,5837.22670
119092,2025-06-20,5833.93860
119092,2025-06-19,5832.83130
119092,2025-06-18,5831.63210
119092,2025-06-17,5830.13830
119092,2025-06-16,5829.32420
119092,2025-06-13,5826.49690
119092,2025-06-12,5826.05070
119092,2025-06-11,5825.44780
119092,2025-06-10,5827.18910
119092,2025-06-09,5829.16140
119092,2025-06-06,5825.19450
119092,2025-06-05,5816.43010
119092,2025-06-04,5814.43590
119092,2025-06-03,5812.57650
119092,2025-06-02,5810.05600
119092,2025-05-30,5806.61690
119092,2025-05-29,5805.63260
119092,2025-05-28,5803.87990
119092,2025-05-27,5801.76660
119092,2025-05-26,5800.45840
119092,2025-05-23,5797.57830
119092,2025-05-22,5795.80730
119092,2025-05-21,5795.40480
119092,2025-05-20,5793.68940
119092,2025-05-19,5791.24210
119092,2025-05-16,5787.48160
119092,2025-05-15,5784.83170
119092,2025-05-14,5783.74660
119092,2025-05-13,5780.04910
119092,2025-05-09,5773.31560
119092,2025-05-08,5774.83420
119092,2025-05-07,5776.01550
119092,2025-05-06,5774.99720
119092,2025-05-05,5773.12110
119092,2025-05-02,5769.73620
119092,2025-04-30,5767.17520
119092,2025-04-29,5766.65460
119092,2025-04-28,5765.50120
119092,2025-04-25,5762.43560
119092,2025-04-24,5762.46550
119092,2025-04-23,5760.65990
119092,2025-04-22,5759.38880
119092,2025-04-21,5758.00830
119092,2025-04-17,5751.95980
119092,2025-04-16,5750.25120
119092,2025-04-15,5749.07050
119092,2025-04-11,5744.56950
119092,2025-04-09,5740.70710
119092,2025-04-08,5736.68820
119092,2025-04-07,5735.19370
119092,2025-04-04,5732.12200
119092,2025-04-03,5730.54440
119092,2025-04-02,5726.32440
119092,2025-03-31,5716.82400
119092,2025-03-28,5713.76970
119092,2025-03-27,5705.15330
119092,2025-03-26,5704.23650
119092,2025-03-25,5701.16310
119092,2025-03-24,5700.18570
119092,2025-03-21,5693.88510
119092,2025-03-20,5689.69400
119092,2025-03-19,5687.35310
119092,2025-03-18,5685.30430
119092,2025-03-17,5683.81450
119092,2025-03-13,5679.10860
119092,2025-03-12,5677.26150
119092,2025-03-11,5676.14320
119092,2025-03-10,5675.26140
119092,2025-03-07,5671.50000
119092,2025-03-06,5670.70570
119092,2025-03-05,5669.84210
119092,2025-03-04,5669.51530
119092,2025-03-03,5668.83600
119092,2025-02-28,5666.30390
119092,2025-02-27,5665.50350
119092,2025-02-25,5663.40850
119092,2025-02-24,5662.80360
119092,2025-02-21,5658.52600
119092,2025-02-20,5657.28670
119092,2025-02-18,5655.06070
119092,2025-02-17,5654.11890
119092,2025-02-14,5651.07460
119092,2025-02-13,5650.16590
119092,2025-02-12,5648.48140
119092,2025-02-11,5647.27140
119092,2025-02-10,5646.02200
119092,2025-02-07,5644.18500
119092,2025-02-06,5644.14490
119092,2025-02-05,5641.29290
119092,2025-02-04,5639.54930
119092,2025-02-03,5638.03740
119092,2025-01-31,5634.87330
119092,2025-01-30,5633.66020
119092,2025-01-29,5632.26320
119092,2025-01-28,5630.41840
119092,2025-01-27,5629.01010
119092,2025-01-24,5625.52810
119092,2025-01-23,5624.52550
119092,2025-01-22,5623.65680
119092,2025-01-21,5622.95410
119092,2025-01-20,5621.84680
119092,2025-01-17,5618.58400
119092,2025-01-16,5617.32900
119092,2025-01-15,5615.65090
119092,2025-01-14,5613.98760
119092,2025-01-13,5613.12640
119092,2025-01-10,5610.30630
119092,2025-01-09,5608.91310
119092,2025-01-08,5608.67130
119092,2025-01-07,5608.33640
119092,2025-01-06,5607.51870
119092,2025-01-03,5604.37240
119092,2025-01-02,5603.54530
119092,2025-01-01,5602.05940
119092,2024-12-31,5600.57710
119092,2024-12-30,5597.33840
119092,2024-12-27,5594.09510
119092,2024-12-26,5592.92440
119092,2024-12-24,5590.94350
119092,2024-12-23,5590.44710
119092,2024-12-20,5588.07200
119092,2024-12-19,5587.01000
119092,2024-12-18,5586.41790
119092,2024-12-17,5585.57200
119092,2024-12-16,5584.46710
119092,2024-12-13,5580.92320
119092,2024-12-12,5580.66960
119092,2024-12-11,5580.14190
119092,2024-12-10,5579.16510
119092,2024-12-09,5578.25000
119092,2024-12-06,5575.00970
119092,2024-12-05,5573.60120
119092,2024-12-04,5572.09270
119092,2024-12-03,5570.89600
119092,2024-12-02,5569.93050
119092,2024-11-29,5566.48740
119092,2024-11-28,5565.34310
119092,2024-11-27,5564.36520
119092,2024-11-26,5563.32510
119092,2024-11-25,5562.25630
119092,2024-11-22,5559.02820
119092,2024-11-21,5557.98430
119092,2024-11-19,5556.13050
119092,2024-11-18,5555.06350
119092,2024-11-14,5550.90970
119092,2024-11-13,5549.76430
119092,2024-11-12,5548.56220
119092,2024-11-11,5547.53410
119092,2024-11-08,5544.30480
119092,2024-11-07,5543.23160
119092,2024-11-06,5541.99000
119092,2024-11-05,5540.87950
119092,2024-11-04,5539.52140
119092,2024-10-31,5535.04900
119092,2024-10-30,5533.65490
119092,2024-10-29,5532.59720
119092,2024-10-28,5531.48540
119092,2024-10-25,5528.42340
119092,2024-10-24,5527.38840
119092,2024-10-23,5526.20090
119092,2024-10-22,5525.17760
119092,2024-10-21,5524.16310
119092,2024-10-18,5521.33300
119092,2024-10-17,5520.25220
119092,2024-10-16,5519.23750
119092,2024-10-15,5518.17590
119092,2024-10-14,5517.36120
119092,2024-10-11,5514.39070
119092,2024-10-10,5512.94680
119092,2024-10-09,5511.84310
119092,2024-10-08,5510.32080
119092,2024-10-07,5509.29900
119092,2024-10-04,5506.02510
119092,2024-10-03,5504.52990
119092,2024-10-01,5501.99060
119092,2024-09-30,5500.70130
119092,2024-09-27,5495.29360
119092,2024-09-26,5493.85710
119092,2024-09-25,5492.65500
119092,2024-09-24,5491.70990
119092,2024-09-23,5490.58920
119092,2024-09-20,5487.33470
119092,2024-09-19,5486.10190
119092,2024-09-17,5483.79260
119092,2024-09-16,5482.47360
119092,2024-09-13,5479.34400
119092,2024-09-12,5477.92220
119092,2024-09-11,5477.03980
119092,2024-09-10,5475.97560
119092,2024-09-09,5475.05750
119092,2024-09-06,5471.74310
119092,2024-09-05,5470.91940
119092,2024-09-04,5469.78710
119092,2024-09-03,5468.81730
119092,2024-09-02,5467.63460
119092,2024-08-30,5464.44710
119092,2024-08-29,5463.53240
119092,2024-08-28,5462.76890
119092,2024-08-27,5461.72920
119092,2024-08-26,5461.09590
119092,2024-08-23,5458.18000
119092,2024-08-22,5457.10120
119092,2024-08-21,5455.86250
119092,2024-08-20,5454.35080
119092,2024-08-19,5452.87820
119092,2024-08-16,5449.58620
119092,2024-08-14,5447.35700
119092,2024-08-13,5446.29400
119092,2024-08-12,5445.87830
119092,2024-08-09,5442.93150
119092,2024-08-08,5441.96410
119092,2024-08-07,5441.03450
119092,2024-08-06,5439.93490
119092,2024-08-05,5439.06510
119092,2024-08-02,5435.86840
119092,2024-08-01,5434.85890
119092,2024-07-31,5433.69330
119092,2024-07-30,5432.77200
119092,2024-07-29,5431.79040
119092,2024-07-26,5428.59560
119092,2024-07-25,5427.58730
119092,2024-07-24,5426.63700
119092,2024-07-23,5425.47580
119092,2024-07-22,5424.17280
119092,2024-07-19,5421.00410
119092,2024-07-18,5419.90470
119092,2024-07-16,5417.67510
119092,2024-07-15,5416.67180
119092,2024-07-12,5413.33530
119092,2024-07-11,5412.40140
119092,2024-07-10,5411.10360
119092,2024-07-09,5410.04770
119092,2024-07-08,5408.99720
119092,2024-07-05,5405.99330
119092,2024-07-04,5404.88620
119092,2024-07-03,5403.68930
119092,2024-07-02,5402.09650
119092,2024-07-01,5399.84310
119092,2024-06-28,5395.86310
119092,2024-06-27,5393.74700
119092,2024-06-26,5392.87020
119092,2024-06-25,5392.28840
119092,2024-06-24,5391.54510
119092,2024-06-21,5388.54370
119092,2024-06-20,5387.36670
119092,2024-06-19,5386.00540
119092,2024-06-18,5384.83410
119092,2024-06-14,5380.55670
119092,2024-06-13,5379.53880
119092,2024-06-12,5378.42320
119092,2024-06-11,5377.10070
119092,2024-06-10,5375.53070
119092,2024-06-07,5372.22910
119092,2024-06-06,5371.21120
119092,2024-06-05,5369.95550
119092,2024-06-04,5369.03790
119092,2024-06-03,5369.12090
119092,2024-05-31,5365.80970
119092,2024-05-30,5364.71370
119092,2024-05-29,5363.29020
119092,2024-05-28,5362.10420
119092,2024-05-27,5361.43160
119092,2024-05-24,5358.51470
119092,2024-05-22,5356.36080
119092,2024-05-21,5355.25020
119092,2024-05-17,5350.41530
119092,2024-05-16,5349.50380
119092,2024-05-15,5348.71060
119092,2024-05-14,5347.52200
119092,2024-05-13,5346.02120
119092,2024-05-10,5342.77240
119092,2024-05-09,5342.34280
119092,2024-05-08,5341.90870
119092,2024-05-07,5341.04150
119092,2024-05-06,5339.65400
119092,2024-05-03,5336.15670
119092,2024-05-02,5334.90280
119092,2024-04-30,5332.53760
119092,2024-04-29,5331.64990
119092,2024-04-26,5329.71890
119092,2024-04-25,5328.73840
119092,2024-04-24,5328.15880
119092,2024-04-23,5327.98600
119092,2024-04-22,5326.30750
119092,2024-04-19,5323.48800
119092,2024-04-18,5322.95490
119092,2024-04-16,5321.35840
119092,2024-04-15,5320.24380
119092,2024-04-12,5317.42470
119092,2024-04-10,5315.00840
119092,2024-04-08,5311.38560
119092,2024-04-05,5308.56450
119092,2024-04-04,5306.75550
119092,2024-04-03,5304.78410
119092,2024-04-02,5304.01120
119092,2024-03-31,5300.03710
119092,2024-03-28,5297.00870
119092,2024-03-27,5290.47670
119092,2024-03-26,5289.85110
119092,2024-03-22,5286.46820
119092,2024-03-21,5285.85350
119092,2024-03-20,5284.60480
119092,2024-03-19,5283.29860
119092,2024-03-18,5282.18910
119092,2024-03-15,5278.46090
119092,2024-03-14,5277.49850
119092,2024-03-13,5276.92950
119092,2024-03-12,5275.54390
119092,2024-03-11,5274.14980
119092,2024-03-07,5269.81280
119092,2024-03-06,5268.49470
119092,2024-03-05,5266.87760
119092,2024-03-04,5265.36380
119092,2024-03-01,5261.59190
119092,2024-02-29,5260.25100
119092,2024-02-28,5259.10810
119092,2024-02-27,5257.50080
119092,2024-02-26,5256.60000
119092,2024-02-23,5253.47120
119092,2024-02-22,5252.41380
119092,2024-02-21,5250.08550
119092,2024-02-20,5248.63770
119092,2024-02-16,5244.07610
119092,2024-02-15,5242.62890
119092,2024-02-14,5241.25550
119092,2024-02-13,5240.03320
119092,2024-02-12,5239.07240
119092,2024-02-09,5236.11590
119092,2024-02-08,5235.51750
119092,2024-02-07,5234.39760
119092,2024-02-06,5233.07020
119092,2024-02-05,5232.05890
119092,2024-02-02,5228.98700
119092,2024-02-01,5227.84260
119092,2024-01-31,5226.69580
119092,2024-01-30,5225.64730
119092,2024-01-29,5224.72270
119092,2024-01-25,5220.48060
119092,2024-01-24,5219.44930
119092,2024-01-23,5218.89640
119092,2024-01-19,5215.48280
119092,2024-01-18,5214.48320
119092,2024-01-17,5213.67680
119092,2024-01-16,5212.64480
119092,2024-01-15,5211.89960
119092,2024-01-12,5208.73350
119092,2024-01-11,5207.60810
119092,2024-01-10,5206.63080
119092,2024-01-09,5205.59330
119092,2024-01-08,5204.44000
119092,2024-01-05,5201.39860
119092,2024-01-04,5200.31980
119092,2024-01-03,5199.34730
119092,2024-01-02,5198.23700
119092,2024-01-01,5197.21060
119092,2023-12-29,5193.57660
119092,2023-12-28,5191.48520
119092,2023-12-27,5190.18560
119092,2023-12-26,5189.37860
119092,2023-12-22,5185.13210
119092,2023-12-21,5184.30510
119092,2023-12-20,5183.17920
119092,2023-12-19,5182.06730
119092,2023-12-18,5180.89390
119092,2023-12-15,5178.09310
119092,2023-12-14,5177.15240
119092,2023-12-13,5176.11250
119092,2023-12-12,5175.22780
119092,2023-12-11,5174.66760
119092,2023-12-08,5171.75290
119092,2023-12-07,5170.84410
119092,2023-12-06,5169.77170
119092,2023-12-05,5168.72660
119092,2023-12-04,5167.60940
119092,2023-12-01,5164.71240
119092,2023-11-30,5163.96290
119092,2023-11-29,5163.06560
119092,2023-11-28,5162.14080
119092,2023-11-24,5158.09030
119092,2023-11-23,5157.12380
119092,2023-11-22,5156.20530
119092,2023-11-21,5155.32520
119092,2023-11-20,5154.46940
119092,2023-11-17,5151.48420
119092,2023-11-16,5150.47050
119092,2023-11-15,5149.58850
119092,2023-11-13,5147.51460
119092,2023-11-10,5144.36490
119092,2023-11-09,5143.62610
119092,2023-11-08,5142.85130
119092,2023-11-07,5141.91360
119092,2023-11-06,5140.84250
119092,2023-11-03,5137.65920
119092,2023-11-02,5136.42730
119092,2023-11-01,5135.45410
119092,2023-10-31,5134.28750
119092,2023-10-30,5133.26660
119092,2023-10-27,5130.89880
119092,2023-10-26,5129.78000
119092,2023-10-25,5128.76310
119092,2023-10-23,5126.86810
119092,2023-10-20,5124.05580
119092,2023-10-19,5123.22390
119092,2023-10-18,5122.55650
119092,2023-10-17,5121.46130
119092,2023-10-16,5120.51540
119092,2023-10-13,5117.96740
119092,2023-10-12,5117.07450
119092,2023-10-11,5116.14580
119092,2023-10-10,5115.02500
119092,2023-10-09,5114.26860
119092,2023-10-06,5111.51970
119092,2023-10-05,5111.21000
119092,2023-10-04,5110.15300
119092,2023-10-03,5108.67260
119092,2023-09-30,5105.55010
119092,2023-09-29,5104.56850
119092,2023-09-27,5102.14230
119092,2023-09-26,5100.86390
119092,2023-09-25,5100.29510
119092,2023-09-22,5097.36960
119092,2023-09-21,5096.32560
119092,2023-09-20,5095.72440
119092,2023-09-18,5093.80390
119092,2023-09-15,5091.15680
119092,2023-09-14,5090.14530
119092,2023-09-13,5089.17320
119092,2023-09-12,5088.27710
119092,2023-09-11,5087.48680
119092,2023-09-08,5084.70790
119092,2023-09-07,5083.72200
119092,2023-09-06,5082.77200
119092,2023-09-05,5081.82070
119092,2023-09-04,5080.65770
119092,2023-09-01,5077.80250
119092,2023-08-31,5076.76480
119092,2023-08-30,5075.80530
119092,2023-08-29,5074.60120
119092,2023-08-28,5073.60430
119092,2023-08-25,5070.67540
119092,2023-08-24,5069.67030
119092,2023-08-23,5068.54810
119092,2023-08-22,5067.77830
119092,2023-08-21,5066.71370
119092,2023-08-18,5063.51860
119092,2023-08-17,5062.44470
119092,2023-08-14,5060.41590
119092,2023-08-11,5057.83630
119092,2023-08-10,5057.69160
119092,2023-08-09,5057.07630
119092,2023-08-08,5056.13370
119092,2023-08-07,5055.16320
119092,2023-08-04,5052.34650
119092,2023-08-03,5051.48500
119092,2023-08-02,5050.68150
119092,2023-08-01,5049.96810
119092,2023-07-31,5048.92660
119092,2023-07-28,5046.23060
119092,2023-07-27,5045.40770
119092,2023-07-26,5044.56960
119092,2023-07-25,5043.51190
119092,2023-07-24,5042.50250
119092,2023-07-21,5039.63740
119092,2023-07-20,5038.55360
119092,2023-07-19,5037.10630
119092,2023-07-18,5036.27900
119092,2023-07-17,5035.23320
119092,2023-07-14,5032.53970
119092,2023-07-13,5031.29730
119092,2023-07-12,5029.90350
119092,2023-07-11,5028.79800
119092,2023-07-10,5027.76190
119092,2023-07-07,5025.17110
119092,2023-07-06,5024.06040
119092,2023-07-05,5023.19110
119092,2023-07-04,5022.00790
119092,2023-07-03,5020.38360
119092,2023-06-30,5016.99210
119092,2023-06-28,5014.81760
119092,2023-06-27,5013.59750
119092,2023-06-26,5012.88090
119092,2023-06-23,5010.35980
119092,2023-06-22,5009.89540
119092,2023-06-21,5008.66140
119092,2023-06-20,5007.87450
119092,2023-06-19,5006.98650
119092,2023-06-16,5003.98140
119092,2023-06-15,5002.81860
119092,2023-06-14,5001.86160
119092,2023-06-13,5000.21520
119092,2023-06-12,4998.82330
119092,2023-06-09,4996.20440
119092,2023-06-08,4995.94090
119092,2023-06-07,4995.46220
119092,2023-06-06,4994.30020
119092,2023-06-05,4993.03460
119092,2023-06-02,4990.05110
119092,2023-06-01,4988.83850
119092,2023-05-31,4987.28290
119092,2023-05-30,4986.49290
119092,2023-05-29,4985.53430
119092,2023-05-26,4983.24040
119092,2023-05-25,4982.39410
119092,2023-05-24,4981.76310
119092,2023-05-23,4981.17770
119092,2023-05-22,4981.37210
119092,2023-05-19,4975.80540
119092,2023-05-18,4974.57890
119092,2023-05-17,4973.24570
119092,2023-05-16,4971.84110
119092,2023-05-15,4969.73480
119092,2023-05-12,4966.29310
119092,2023-05-11,4965.48880
119092,2023-05-10,4964.59850
119092,2023-05-09,4963.45630
119092,2023-05-08,4962.76550
119092,2023-05-04,4958.79090
119092,2023-05-03,4957.88920
119092,2023-05-02,4956.53760
119092,2023-04-28,4953.58020
119092,2023-04-27,4952.91070
119092,2023-04-26,4952.29170
119092,2023-04-25,4951.23210
119092,2023-04-24,4950.30000
119092,2023-04-21,4947.61600
119092,2023-04-20,4946.63850
119092,2023-04-19,4945.68510
119092,2023-04-18,4944.46910
119092,2023-04-17,4942.87650
119092,2023-04-13,4938.94910
119092,2023-04-12,4937.77670
119092,2023-04-11,4935.94580
119092,2023-04-10,4935.04260
119092,2023-04-06,4930.17610
119092,2023-04-05,4926.30660
119092,2023-04-03,4924.55760
119092,2023-03-31,4921.71550
119092,2023-03-29,4915.70240
119092,2023-03-28,4911.96930
119092,2023-03-27,4911.37840
119092,2023-03-24,4909.77770
119092,2023-03-23,4909.36600
119092,2023-03-21,4906.64670
119092,2023-03-20,4904.67360
119092,2023-03-17,4900.96650
119092,2023-03-16,4900.30000
119092,2023-03-15,4899.90240
119092,2023-03-14,4899.15700
119092,2023-03-13,4897.88640
119092,2023-03-10,4892.71440
119092,2023-03-09,4890.73120
119092,2023-03-08,4889.41360
119092,2023-03-06,4887.72190
119092,2023-03-03,4884.99870
119092,2023-03-02,4884.19100
119092,2023-03-01,4883.75420
119092,2023-02-28,4883.04470
119092,2023-02-27,4881.94570
119092,2023-02-24,4879.86820
119092,2023-02-23,4879.25600
119092,2023-02-22,4878.60660
119092,2023-02-21,4878.20920
119092,2023-02-20,4877.47810
119092,2023-02-17,4875.00450
119092,2023-02-16,4874.16260
119092,2023-02-15,4873.26980
119092,2023-02-14,4872.35210
119092,2023-02-13,4871.84000
119092,2023-02-10,4868.88900
119092,2023-02-09,4867.64350
119092,2023-02-08,4867.05410
119092,2023-02-07,4866.76450
119092,2023-02-06,4865.88580
119092,2023-02-03,4863.06550
119092,2023-02-02,4862.07120
119092,2023-02-01,4860.90870
119092,2023-01-31,4859.60800
119092,2023-01-30,4858.61050
119092,2023-01-27,4856.24990
119092,2023-01-25,4854.34060
119092,2023-01-24,4853.54280
119092,2023-01-23,4852.37690
119092,2023-01-20,4850.37170
119092,2023-01-19,4849.44330
119092,2023-01-18,4848.47790
119092,2023-01-17,4847.74800
119092,2023-01-16,4846.89680
119092,2023-01-13,4844.44470
119092,2023-01-12,4843.81170
119092,2023-01-11,4842.88520
119092,2023-01-10,4842.25130
119092,2023-01-09,4841.56650
119092,2023-01-06,4839.12050
119092,2023-01-05,4838.20550
119092,2023-01-04,4837.28250
119092,2023-01-03,4836.66540
119092,2023-01-02,4835.67260
119092,2022-12-30,4832.44160
119092,2022-12-29,4830.63660
119092,2022-12-28,4829.63930
119092,2022-12-27,4828.42620
119092,2022-12-26,4827.43610
119092,2022-12-23,4824.86660
119092,2022-12-22,4823.86070
