amfi_code,date,nav
120841,2025-12-03,238.60280
120841,2025-12-02,239.28740
120841,2025-12-01,240.11950
120841,2025-11-28,240.04280
120841,2025-11-27,240.95650
120841,2025-11-26,240.60920
120841,2025-11-25,237.44390
120841,2025-11-24,238.08580
120841,2025-11-21,240.21400
120841,2025-11-20,242.10440
120841,2025-11-19,241.85870
120841,2025-11-18,241.34640
120841,2025-11-17,242.36250
120841,2025-11-14,240.14220
120841,2025-11-13,240.68510
120841,2025-11-12,240.83330
120841,2025-11-11,239.26950
120841,2025-11-10,239.01480
120841,2025-11-07,238.53950
120841,2025-11-06,238.33670
120841,2025-11-04,241.39910
120841,2025-11-03,242.43600
120841,2025-10-31,241.24100
120841,2025-10-30,241.59120
120841,2025-10-29,242.12690
120841,2025-10-28,240.59060
120841,2025-10-27,241.11160
120841,2025-10-24,238.55860
120841,2025-10-23,238.17410
120841,2025-10-20,238.56580
120841,2025-10-17,237.95850
120841,2025-10-16,239.73860
120841,2025-10-15,238.45860
120841,2025-10-14,236.66680
120841,2025-10-13,237.22620
120841,2025-10-10,238.75690
120841,2025-10-09,235.93800
120841,2025-10-08,232.78110
120841,2025-10-07,233.95910
120841,2025-10-06,233.81850
120841,2025-10-03,233.37890
120841,2025-10-01,231.36910
120841,2025-09-30,229.52820
120841,2025-09-26,229.74300
120841,2025-09-25,233.87710
120841,2025-09-24,235.11270
120841,2025-09-23,236.44530
120841,2025-09-22,236.63080
120841,2025-09-19,238.75510
120841,2025-09-18,239.20090
120841,2025-09-17,238.48040
120841,2025-09-16,238.55530
120841,2025-09-15,236.80300
120841,2025-09-12,235.50090
120841,2025-09-11,234.58140
120841,2025-09-10,232.91720
120841,2025-09-09,231.76010
120841,2025-09-08,230.33340
120841,2025-09-05,230.02610
120841,2025-09-04,230.31470
120841,2025-09-03,231.83080
120841,2025-09-02,230.25640
120841,2025-09-01,230.56000
120841,2025-08-29,228.18410
120841,2025-08-28,228.61610
120841,2025-08-26,231.52440
120841,2025-08-25,234.82660
120841,2025-08-22,234.64730
120841,2025-08-21,235.99250
120841,2025-08-20,237.68750
120841,2025-08-19,238.16060
120841,2025-08-18,235.89660
120841,2025-08-14,235.41450
120841,2025-08-13,235.05280
120841,2025-08-12,233.81600
120841,2025-08-11,234.27090
120841,2025-08-08,232.48970
120841,2025-08-07,235.67910
120841,2025-08-06,235.13930
120841,2025-08-05,236.25070
120841,2025-08-04,237.98360
120841,2025-08-01,235.53400
120841,2025-07-31,240.15810
120841,2025-07-30,243.45610
120841,2025-07-29,243.06130
120841,2025-07-28,240.37700
120841,2025-07-25,242.22850
120841,2025-07-24,244.72590
120841,2025-07-23,245.91230
120841,2025-07-22,244.27000
120841,2025-07-21,246.48610
120841,2025-07-18,246.05880
120841,2025-07-17,247.61990
120841,2025-07-16,247.86510
120841,2025-07-15,247.64960
120841,2025-07-14,246.36030
120841,2025-07-11,245.42670
120841,2025-07-10,247.92590
120841,2025-07-09,248.25050
120841,2025-07-08,249.01420
120841,2025-07-07,249.68770
120841,2025-07-04,250.23430
120841,2025-07-03,248.61830
120841,2025-07-02,249.10570
120841,2025-07-01,248.28820
120841,2025-06-30,247.82730
120841,2025-06-27,247.14610
120841,2025-06-26,246.32230
120841,2025-06-25,243.87750
120841,2025-06-24,242.58750
120841,2025-06-23,242.26740
120841,2025-06-20,241.43830
120841,2025-06-19,238.56300
120841,2025-06-18,241.99560
120841,2025-06-17,243.23150
120841,2025-06-16,245.61500
120841,2025-06-13,243.69350
120841,2025-06-12,245.07360
120841,2025-06-11,248.66570
120841,2025-06-10,248.96190
120841,2025-06-09,249.38530
120841,2025-06-06,246.85390
120841,2025-06-05,246.35900
120841,2025-06-04,244.55630
120841,2025-06-03,242.91490
120841,2025-06-02,242.98490
120841,2025-05-30,243.28810
120841,2025-05-29,245.59560
120841,2025-05-28,244.18980
120841,2025-05-27,244.84710
120841,2025-05-26,244.66170
120841,2025-05-23,243.17780
120841,2025-05-22,242.51250
120841,2025-05-21,243.74660
120841,2025-05-20,241.44050
120841,2025-05-19,244.83960
120841,2025-05-16,245.97440
120841,2025-05-15,244.82280
120841,2025-05-14,242.83230
120841,2025-05-13,239.39580
120841,2025-05-12,239.46420
120841,2025-05-09,231.15890
120841,2025-05-08,231.23960
120841,2025-05-07,235.41200
120841,2025-05-06,233.28860
120841,2025-05-05,238.12590
120841,2025-05-02,234.77150
120841,2025-04-30,236.41840
120841,2025-04-29,237.56590
120841,2025-04-28,237.84030
120841,2025-04-25,234.11170
120841,2025-04-24,239.26360
120841,2025-04-23,239.17520
120841,2025-04-22,237.21510
120841,2025-04-21,236.18130
120841,2025-04-17,233.07000
120841,2025-04-16,231.07710
120841,2025-04-15,229.19420
120841,2025-04-11,223.76780
120841,2025-04-09,220.37870
120841,2025-04-08,221.45250
120841,2025-04-07,216.23630
120841,2025-04-04,223.14210
120841,2025-04-03,230.67280
120841,2025-04-02,229.46580
120841,2025-04-01,226.65970
120841,2025-03-31,227.72340
120841,2025-03-28,227.71980
120841,2025-03-27,228.43030
120841,2025-03-26,226.77850
120841,2025-03-25,228.56380
120841,2025-03-24,231.56300
120841,2025-03-21,228.95350
120841,2025-03-20,226.42200
120841,2025-03-19,224.17580
120841,2025-03-18,219.81790
120841,2025-03-17,216.04260
120841,2025-03-13,215.28160
120841,2025-03-12,216.59170
120841,2025-03-11,215.84260
120841,2025-03-10,215.32820
120841,2025-03-07,217.73490
120841,2025-03-06,217.36140
120841,2025-03-05,214.35130
120841,2025-03-04,208.14790
120841,2025-03-03,208.67430
120841,2025-02-28,209.93370
120841,2025-02-27,215.25270
120841,2025-02-25,217.69510
120841,2025-02-24,219.50910
120841,2025-02-21,222.19160
120841,2025-02-20,223.48540
120841,2025-02-19,221.76370
120841,2025-02-18,219.78780
120841,2025-02-17,221.54140
120841,2025-02-14,220.16290
120841,2025-02-13,224.75550
120841,2025-02-12,223.74700
120841,2025-02-11,223.66980
120841,2025-02-10,228.54370
120841,2025-02-07,232.79490
120841,2025-02-06,233.51210
120841,2025-02-05,234.77000
120841,2025-02-04,233.85140
120841,2025-02-03,229.58760
120841,2025-01-31,238.74590
120841,2025-01-30,234.02110
120841,2025-01-29,232.21610
120841,2025-01-28,228.97400
120841,2025-01-27,230.12100
120841,2025-01-24,236.84180
120841,2025-01-23,240.14200
120841,2025-01-22,238.06520
120841,2025-01-21,240.17730
120841,2025-01-20,243.38880
120841,2025-01-17,241.85130
120841,2025-01-16,239.08700
120841,2025-01-15,236.81930
120841,2025-01-14,237.23680
120841,2025-01-13,232.23360
120841,2025-01-10,240.37350
120841,2025-01-09,243.70670
120841,2025-01-08,245.65960
120841,2025-01-07,246.12800
120841,2025-01-06,245.10460
120841,2025-01-03,251.75580
120841,2025-01-02,251.29330
120841,2025-01-01,248.19780
120841,2024-12-31,246.49220
120841,2024-12-30,243.47220
120841,2024-12-27,244.06600
120841,2024-12-26,244.00380
120841,2024-12-24,244.33310
120841,2024-12-23,244.11490
120841,2024-12-20,242.15420
120841,2024-12-19,247.01220
120841,2024-12-18,249.15120
120841,2024-12-17,250.29680
120841,2024-12-16,253.21940
120841,2024-12-13,252.22450
120841,2024-12-12,252.26300
120841,2024-12-11,254.50990
120841,2024-12-10,253.23170
120841,2024-12-09,253.74640
120841,2024-12-06,253.40450
120841,2024-12-05,253.00510
120841,2024-12-04,252.61810
120841,2024-12-03,252.25920
120841,2024-12-02,250.65840
120841,2024-11-29,249.15510
120841,2024-11-28,247.07270
120841,2024-11-27,246.60740
120841,2024-11-26,245.17800
120841,2024-11-25,244.55130
120841,2024-11-22,240.63170
120841,2024-11-21,236.69090
120841,2024-11-19,240.00880
120841,2024-11-18,239.48100
120841,2024-11-14,240.39520
120841,2024-11-13,240.37300
120841,2024-11-12,244.90380
120841,2024-11-11,248.00540
120841,2024-11-08,250.13450
120841,2024-11-07,253.74270
120841,2024-11-06,256.91980
120841,2024-11-05,252.31120
120841,2024-11-04,251.69180
120841,2024-10-31,253.53320
120841,2024-10-30,255.05050
120841,2024-10-29,251.70440
120841,2024-10-28,250.39200
120841,2024-10-25,249.74380
120841,2024-10-24,254.33200
120841,2024-10-23,254.76880
120841,2024-10-22,254.99760
120841,2024-10-21,260.13790
120841,2024-10-18,263.28120
120841,2024-10-17,262.79870
120841,2024-10-16,265.53590
120841,2024-10-15,265.96680
120841,2024-10-14,266.95090
120841,2024-10-11,266.99490
120841,2024-10-10,265.50010
120841,2024-10-09,267.52660
120841,2024-10-08,266.62380
120841,2024-10-07,262.03360
120841,2024-10-04,268.02920
120841,2024-10-03,270.32340
120841,2024-10-01,274.71780
120841,2024-09-30,274.59140
120841,2024-09-27,276.85040
120841,2024-09-26,275.17990
120841,2024-09-25,273.80490
120841,2024-09-24,273.07000
120841,2024-09-23,272.04160
120841,2024-09-20,270.51070
120841,2024-09-19,268.56550
120841,2024-09-18,270.86160
120841,2024-09-17,272.85060
120841,2024-09-16,273.44170
120841,2024-09-13,274.17360
120841,2024-09-12,271.53000
120841,2024-09-11,268.70560
120841,2024-09-10,270.53260
120841,2024-09-09,268.76080
120841,2024-09-06,269.51290
120841,2024-09-05,270.83880
120841,2024-09-04,271.38580
120841,2024-09-03,271.96500
120841,2024-09-02,271.65470
120841,2024-08-30,271.87520
120841,2024-08-29,272.54360
120841,2024-08-28,273.52840
120841,2024-08-27,274.51940
120841,2024-08-26,275.74070
120841,2024-08-23,273.04670
120841,2024-08-22,274.19030
120841,2024-08-21,273.48510
120841,2024-08-20,272.17850
120841,2024-08-19,270.75320
120841,2024-08-16,268.11380
120841,2024-08-14,264.91840
120841,2024-08-13,266.64490
120841,2024-08-12,267.89910
120841,2024-08-09,267.93600
120841,2024-08-08,269.63240
120841,2024-08-07,269.16620
120841,2024-08-06,263.32290
120841,2024-08-05,265.49790
120841,2024-08-02,274.63820
120841,2024-08-01,277.22990
120841,2024-07-31,278.06320
120841,2024-07-30,276.39400
120841,2024-07-29,276.58950
120841,2024-07-26,275.76540
120841,2024-07-25,271.94950
120841,2024-07-24,272.83520
120841,2024-07-23,271.82250
120841,2024-07-22,273.18380
120841,2024-07-19,272.55870
120841,2024-07-18,278.15950
120841,2024-07-16,281.05430
120841,2024-07-15,281.10830
120841,2024-07-12,278.28190
120841,2024-07-11,278.24630
120841,2024-07-10,277.75180
120841,2024-07-09,279.57060
120841,2024-07-08,277.69960
120841,2024-07-05,278.47430
120841,2024-07-04,276.76350
120841,2024-07-03,275.95790
120841,2024-07-02,273.44370
120841,2024-07-01,272.88240
120841,2024-06-28,270.85150
120841,2024-06-27,269.78360
120841,2024-06-26,269.63980
120841,2024-06-25,270.07780
120841,2024-06-24,269.84480
120841,2024-06-21,272.38500
120841,2024-06-20,273.06960
120841,2024-06-19,271.08970
120841,2024-06-18,273.35250
120841,2024-06-14,272.79890
120841,2024-06-13,271.12380
120841,2024-06-12,270.13790
120841,2024-06-11,266.91250
120841,2024-06-10,264.35610
120841,2024-06-07,264.48030
120841,2024-06-06,260.59480
120841,2024-06-05,256.10550
120841,2024-06-04,246.10660
120841,2024-06-03,269.80030
120841,2024-05-31,260.13200
120841,2024-05-30,258.61510
120841,2024-05-29,259.09830
120841,2024-05-28,259.19870
120841,2024-05-27,261.47050
120841,2024-05-24,264.42230
120841,2024-05-23,264.28090
120841,2024-05-22,262.35790
120841,2024-05-21,263.74110
120841,2024-05-17,258.85890
120841,2024-05-16,254.83620
120841,2024-05-15,253.39550
120841,2024-05-14,252.37820
120841,2024-05-13,247.77440
120841,2024-05-10,246.54790
120841,2024-05-09,243.93720
120841,2024-05-08,248.62170
120841,2024-05-07,246.49450
120841,2024-05-06,252.00950
120841,2024-05-03,254.94790
120841,2024-05-02,255.20920
120841,2024-04-30,252.92000
120841,2024-04-29,252.89210
120841,2024-04-26,254.03660
120841,2024-04-25,249.70390
120841,2024-04-24,247.17660
120841,2024-04-23,244.58880
120841,2024-04-22,242.42560
120841,2024-04-19,240.65650
120841,2024-04-18,241.63940
120841,2024-04-16,240.65700
120841,2024-04-15,239.86750
120841,2024-04-12,242.79750
120841,2024-04-10,244.73960
120841,2024-04-09,242.32120
120841,2024-04-08,242.68060
120841,2024-04-05,242.78840
120841,2024-04-04,242.47420
120841,2024-04-03,243.22800
120841,2024-04-02,240.26010
120841,2024-04-01,237.44060
120841,2024-03-31,233.21920
120841,2024-03-28,233.22610
120841,2024-03-27,231.29450
120841,2024-03-26,230.49220
120841,2024-03-22,228.67950
120841,2024-03-21,228.50070
120841,2024-03-20,224.08170
120841,2024-03-19,223.28100
120841,2024-03-18,227.50490
120841,2024-03-15,223.94470
120841,2024-03-14,226.11930
120841,2024-03-13,222.22140
120841,2024-03-12,233.84080
120841,2024-03-11,235.01750
120841,2024-03-07,236.22580
120841,2024-03-06,235.96640
120841,2024-03-05,237.78500
120841,2024-03-04,237.42780
120841,2024-03-01,231.81630
120841,2024-02-29,228.31540
120841,2024-02-28,227.15510
120841,2024-02-27,230.42110
120841,2024-02-26,231.87950
120841,2024-02-23,233.06100
120841,2024-02-22,232.50250
120841,2024-02-21,229.83520
120841,2024-02-20,232.85860
120841,2024-02-19,233.20580
120841,2024-02-16,231.42920
120841,2024-02-15,230.83690
120841,2024-02-14,226.86670
120841,2024-02-13,224.63300
120841,2024-02-12,223.66980
120841,2024-02-09,229.71800
120841,2024-02-08,230.75310
120841,2024-02-07,230.50550
120841,2024-02-06,229.70840
120841,2024-02-05,227.47100
120841,2024-02-02,224.80780
120841,2024-02-01,221.54250
120841,2024-01-31,222.49220
120841,2024-01-30,220.03280
120841,2024-01-29,221.22430
120841,2024-01-25,216.49880
120841,2024-01-24,214.26400
120841,2024-01-23,210.75290
120841,2024-01-19,217.17910
120841,2024-01-18,212.89680
120841,2024-01-17,209.52560
120841,2024-01-16,212.26060
120841,2024-01-15,213.85480
120841,2024-01-12,211.13790
120841,2024-01-11,210.03250
120841,2024-01-10,208.83340
120841,2024-01-09,208.27460
120841,2024-01-08,207.54490
120841,2024-01-05,210.16490
120841,2024-01-04,210.04400
120841,2024-01-03,207.24250
120841,2024-01-02,206.99200
120841,2024-01-01,205.90270
120841,2023-12-29,204.95280
120841,2023-12-28,204.99050
120841,2023-12-27,201.62360
120841,2023-12-26,201.27010
120841,2023-12-22,200.71160
120841,2023-12-21,200.36010
120841,2023-12-20,195.59660
120841,2023-12-19,202.10360
120841,2023-12-18,202.51170
120841,2023-12-15,201.55990
120841,2023-12-14,200.32660
120841,2023-12-13,198.10830
120841,2023-12-12,197.35960
120841,2023-12-11,199.03500
120841,2023-12-08,197.99550
120841,2023-12-07,200.40170
120841,2023-12-06,198.88360
120841,2023-12-05,198.57210
120841,2023-12-04,197.15940
120841,2023-12-01,195.43070
120841,2023-11-30,193.11750
120841,2023-11-29,191.43740
120841,2023-11-28,190.12360
120841,2023-11-24,188.39070
120841,2023-11-23,187.29640
120841,2023-11-22,187.70580
120841,2023-11-21,187.93690
120841,2023-11-20,187.46190
120841,2023-11-17,187.89880
120841,2023-11-16,188.05600
120841,2023-11-15,186.28440
120841,2023-11-13,185.98120
120841,2023-11-10,184.57930
120841,2023-11-09,184.04950
120841,2023-11-08,184.49270
120841,2023-11-07,182.92010
120841,2023-11-06,182.06350
120841,2023-11-03,180.47610
120841,2023-11-02,179.98860
120841,2023-11-01,176.66550
120841,2023-10-31,176.47230
120841,2023-10-30,176.37260
120841,2023-10-27,175.78870
120841,2023-10-26,173.63020
120841,2023-10-25,174.65330
120841,2023-10-23,175.63220
120841,2023-10-20,180.27280
120841,2023-10-19,182.87280
120841,2023-10-18,182.61420
120841,2023-10-17,184.71530
120841,2023-10-16,184.13220
120841,2023-10-13,183.72320
120841,2023-10-12,184.69350
120841,2023-10-11,181.70820
120841,2023-10-10,180.44850
120841,2023-10-09,177.67780
120841,2023-10-06,180.12730
120841,2023-10-05,179.35140
120841,2023-10-04,179.60640
120841,2023-10-03,182.32460
120841,2023-09-29,182.32110
120841,2023-09-27,182.19940
120841,2023-09-26,180.70820
120841,2023-09-25,180.21270
120841,2023-09-22,178.42280
120841,2023-09-21,178.71280
120841,2023-09-20,179.80080
120841,2023-09-18,181.39550
120841,2023-09-15,181.82060
120841,2023-09-14,181.77950
120841,2023-09-13,180.75730
120841,2023-09-12,178.53770
120841,2023-09-11,182.70230
120841,2023-09-08,180.53120
120841,2023-09-07,179.06150
120841,2023-09-06,178.45060
120841,2023-09-05,179.15310
120841,2023-09-04,177.59600
120841,2023-09-01,175.35290
120841,2023-08-31,172.72570
120841,2023-08-30,172.87890
120841,2023-08-29,171.74310
120841,2023-08-28,171.58600
120841,2023-08-25,170.41030
120841,2023-08-24,171.31850
120841,2023-08-23,172.38170
120841,2023-08-22,172.45170
120841,2023-08-21,171.14400
120841,2023-08-18,170.25420
120841,2023-08-17,170.28750
120841,2023-08-16,169.97280
120841,2023-08-14,169.37510
120841,2023-08-11,170.06360
120841,2023-08-10,170.75990
120841,2023-08-09,170.32860
120841,2023-08-08,169.60700
120841,2023-08-07,168.90460
120841,2023-08-04,168.02840
120841,2023-08-03,167.61710
120841,2023-08-02,167.22170
120841,2023-08-01,170.48700
120841,2023-07-31,171.12200
120841,2023-07-28,170.60530
120841,2023-07-27,169.30050
120841,2023-07-26,168.31660
120841,2023-07-25,165.26900
120841,2023-07-24,164.44360
120841,2023-07-21,164.27070
120841,2023-07-20,164.83060
120841,2023-07-19,164.09550
120841,2023-07-18,162.77160
120841,2023-07-17,163.20760
120841,2023-07-14,161.93010
120841,2023-07-13,159.80870
120841,2023-07-12,161.54150
120841,2023-07-11,161.05700
120841,2023-07-10,160.03430
120841,2023-07-07,160.18350
120841,2023-07-06,160.49790
120841,2023-07-05,159.31000
120841,2023-07-04,158.42540
120841,2023-07-03,158.39860
120841,2023-06-30,156.87760
120841,2023-06-28,155.69110
120841,2023-06-27,154.69070
120841,2023-06-26,153.89630
120841,2023-06-23,153.18750
120841,2023-06-22,154.55860
120841,2023-06-21,156.35350
120841,2023-06-20,154.95880
120841,2023-06-19,154.57520
120841,2023-06-16,154.80560
120841,2023-06-15,153.69120
120841,2023-06-14,154.35170
120841,2023-06-13,153.76760
120841,2023-06-12,151.32190
120841,2023-06-09,150.49850
120841,2023-06-08,150.47920
120841,2023-06-07,151.55830
120841,2023-06-06,149.95410
120841,2023-06-05,149.87710
120841,2023-06-02,149.27490
120841,2023-06-01,148.82140
120841,2023-05-31,148.25210
120841,2023-05-30,148.25810
120841,2023-05-29,147.21310
120841,2023-05-26,146.99070
120841,2023-05-25,145.57900
120841,2023-05-24,145.20010
120841,2023-05-23,145.29430
120841,2023-05-22,145.29820
120841,2023-05-19,144.58520
120841,2023-05-18,144.55640
120841,2023-05-17,145.54360
120841,2023-05-16,146.00160
120841,2023-05-15,146.18920
120841,2023-05-12,145.36710
120841,2023-05-11,146.08690
120841,2023-05-10,146.40760
120841,2023-05-09,146.96460
120841,2023-05-08,147.32980
120841,2023-05-05,146.23960
120841,2023-05-04,148.17130
120841,2023-05-03,146.93040
120841,2023-05-02,147.47070
120841,2023-04-28,146.36580
120841,2023-04-27,143.96850
120841,2023-04-26,143.88990
120841,2023-04-25,143.26850
120841,2023-04-24,143.06050
120841,2023-04-21,142.11200
120841,2023-04-20,142.86970
120841,2023-04-19,142.77040
120841,2023-04-18,142.84660
120841,2023-04-17,142.83240
120841,2023-04-13,142.50510
120841,2023-04-12,142.10340
120841,2023-04-11,141.93360
120841,2023-04-10,141.25300
120841,2023-04-06,140.89730
120841,2023-04-05,140.18580
120841,2023-04-03,140.08030
120841,2023-03-31,139.19770
120841,2023-03-29,137.20990
120841,2023-03-28,134.80720
120841,2023-03-27,135.01550
120841,2023-03-24,135.39020
120841,2023-03-23,136.76990
120841,2023-03-22,137.80240
120841,2023-03-21,137.42400
120841,2023-03-20,136.29040
120841,2023-03-17,137.97190
120841,2023-03-16,137.71930
120841,2023-03-15,137.86010
120841,2023-03-14,137.98460
120841,2023-03-13,139.65850
120841,2023-03-10,142.52470
120841,2023-03-09,144.00230
120841,2023-03-08,144.83620
120841,2023-03-06,143.97380
120841,2023-03-03,143.23780
120841,2023-03-02,141.21250
120841,2023-03-01,141.09570
120841,2023-02-28,139.42660
120841,2023-02-27,139.11440
120841,2023-02-24,139.79420
120841,2023-02-23,141.24080
120841,2023-02-22,141.17450
120841,2023-02-21,142.64170
120841,2023-02-20,143.17700
120841,2023-02-17,143.21640
120841,2023-02-16,144.31780
120841,2023-02-15,143.16220
120841,2023-02-14,141.95870
120841,2023-02-13,141.61870
120841,2023-02-10,142.88880
120841,2023-02-09,142.12720
120841,2023-02-08,142.21130
120841,2023-02-07,141.39970
120841,2023-02-06,142.13990
120841,2023-02-03,141.83290
120841,2023-02-02,141.43430
120841,2023-02-01,141.18900
120841,2023-01-31,144.65780
120841,2023-01-30,141.18360
120841,2023-01-27,141.37070
120841,2023-01-25,146.00430
120841,2023-01-24,149.14140
120841,2023-01-23,150.25570
120841,2023-01-20,150.05170
120841,2023-01-19,150.80090
120841,2023-01-18,150.74110
120841,2023-01-17,150.91900
120841,2023-01-16,151.41800
120841,2023-01-13,151.25590
120841,2023-01-12,150.53840
120841,2023-01-11,151.35550
120841,2023-01-10,150.98170
120841,2023-01-09,152.28430
120841,2023-01-06,150.56030
120841,2023-01-05,151.82080
120841,2023-01-04,150.96400
120841,2023-01-03,152.95690
120841,2023-01-02,152.10240
120841,2022-12-30,150.25850
120841,2022-12-29,148.65370
120841,2022-12-28,148.20890
120841,2022-12-27,148.03850
120841,2022-12-26,145.82910
120841,2022-12-23,140.38610
120841,2022-12-22,146.83450
120841,2022-12-21,148.56600
120841,2022-12-20,152.07560
120841,2022-12-19,152.52100
120841,2022-12-16,151.18210
120841,2022-12-15,153.85810
120841,2022-12-14,155.62150
120841,2022-12-13,155.14660
120841,2022-12-12,153.60170
120841,2022-12-09,152.63430
120841,2022-12-08,154.73710
120841,2022-12-07,152.66130
120841,2022-12-06,152.91560
120841,2022-12-05,153.07900
120841,2022-12-02,152.38860
120841,2022-12-01,151.31280
120841,2022-11-30,149.66500
120841,2022-11-29,149.71150
120841,2022-11-28,149.99240
120841,2022-11-25,149.23330
120841,2022-11-24,147.59410
120841,2022-11-23,147.02590
120841,2022-11-22,146.29660
120841,2022-11-21,145.14870
120841,2022-11-18,144.31650
120841,2022-11-17,144.08310
120841,2022-11-16,144.36850
120841,2022-11-15,145.80040
120841,2022-11-14,145.96420
120841,2022-11-11,146.30300
120841,2022-11-10,146.80620
120841,2022-11-09,147.57420
120841,2022-11-07,146.10470
120841,2022-11-04,145.65000
