amfi_code,date,nav
118632,2026-05-04,100.09320
118632,2026-04-30,99.55020
118632,2026-04-29,100.39280
118632,2026-04-28,99.97820
118632,2026-04-27,100.60930
118632,2026-04-24,99.76000
118632,2026-04-23,100.80160
118632,2026-04-22,101.58030
118632,2026-04-21,101.96450
118632,2026-04-20,100.95660
118632,2026-04-17,100.79030
118632,2026-04-16,99.92630
118632,2026-04-15,99.88430
118632,2026-04-13,98.18510
118632,2026-04-10,98.88860
118632,2026-04-09,97.49480
118632,2026-04-08,98.18610
118632,2026-04-07,94.75840
118632,2026-04-06,94.35300
118632,2026-04-02,93.23610
118632,2026-04-01,92.92110
118632,2026-03-31,91.45390
118632,2026-03-30,91.45500
118632,2026-03-27,93.57900
118632,2026-03-25,95.62170
118632,2026-03-24,93.83540
118632,2026-03-23,92.15230
118632,2026-03-20,94.82760
118632,2026-03-19,94.54580
118632,2026-03-18,97.54880
118632,2026-03-17,96.61460
118632,2026-03-16,95.94410
118632,2026-03-13,95.18440
118632,2026-03-12,97.31000
118632,2026-03-11,98.11390
118632,2026-03-10,99.47250
118632,2026-03-09,98.28950
118632,2026-03-06,100.08290
118632,2026-03-05,101.14220
118632,2026-03-04,99.95100
118632,2026-03-02,101.85410
118632,2026-02-27,103.30520
118632,2026-02-26,104.50750
118632,2026-02-25,104.46410
118632,2026-02-24,103.95640
118632,2026-02-23,104.82030
118632,2026-02-20,104.23510
118632,2026-02-19,103.59180
118632,2026-02-18,105.25590
118632,2026-02-17,104.70840
118632,2026-02-16,104.53610
118632,2026-02-13,103.81480
118632,2026-02-12,104.99220
118632,2026-02-11,105.54260
118632,2026-02-10,105.35720
118632,2026-02-09,104.89980
118632,2026-02-06,103.92040
118632,2026-02-05,103.75900
118632,2026-02-04,104.07640
118632,2026-02-03,103.85380
118632,2026-02-02,101.24560
118632,2026-01-30,102.23550
118632,2026-01-29,102.39490
118632,2026-01-28,101.84160
118632,2026-01-27,100.89520
118632,2026-01-23,100.51270
118632,2026-01-22,101.53930
118632,2026-01-21,100.89630
118632,2026-01-20,101.29080
118632,2026-01-19,102.92260
118632,2026-01-16,103.21360
118632,2026-01-14,103.31770
118632,2026-01-13,103.37350
118632,2026-01-12,103.62180
118632,2026-01-09,103.46540
118632,2026-01-08,104.33270
118632,2026-01-07,105.60780
118632,2026-01-06,105.70060
118632,2026-01-05,105.71090
118632,2026-01-02,106.12720
118632,2026-01-01,105.40010
118632,2025-12-31,105.34210
118632,2025-12-30,104.59350
118632,2025-12-29,104.71880
118632,2025-12-26,104.99120
118632,2025-12-24,105.35480
118632,2025-12-23,105.53810
118632,2025-12-22,105.33800
118632,2025-12-19,104.74950
118632,2025-12-18,104.06780
118632,2025-12-17,104.19180
118632,2025-12-16,104.47820
118632,2025-12-15,105.18210
118632,2025-12-12,105.27380
118632,2025-12-11,104.65900
118632,2025-12-10,104.01400
118632,2025-12-09,104.26350
118632,2025-12-08,104.37210
118632,2025-12-05,105.41420
118632,2025-12-04,105.04260
118632,2025-12-03,105.02140
118632,2025-12-02,105.23670
118632,2025-12-01,105.53890
118632,2025-11-28,105.68440
118632,2025-11-27,105.68400
118632,2025-11-26,105.57550
118632,2025-11-25,104.17120
118632,2025-11-24,104.32300
118632,2025-11-21,104.86640
118632,2025-11-20,105.60470
118632,2025-11-19,105.13920
118632,2025-11-18,104.60870
118632,2025-11-17,105.12030
118632,2025-11-14,104.68640
118632,2025-11-13,104.66240
118632,2025-11-12,104.68290
118632,2025-11-11,104.12420
118632,2025-11-10,103.89120
118632,2025-11-07,103.67120
118632,2025-11-06,103.66830
118632,2025-11-04,104.29600
118632,2025-11-03,104.84940
118632,2025-10-31,104.51020
118632,2025-10-30,105.23760
118632,2025-10-29,105.79850
118632,2025-10-28,105.14300
118632,2025-10-27,105.19740
118632,2025-10-24,104.64410
118632,2025-10-23,105.04290
118632,2025-10-20,104.88000
118632,2025-10-17,104.46730
118632,2025-10-16,104.15940
118632,2025-10-15,103.28250
118632,2025-10-14,102.54390
118632,2025-10-13,102.96800
118632,2025-10-10,103.23600
118632,2025-10-09,102.79680
118632,2025-10-08,102.35640
118632,2025-10-07,102.78830
118632,2025-10-06,102.82960
118632,2025-10-03,102.38350
118632,2025-10-01,102.05810
118632,2025-09-30,101.30000
118632,2025-09-26,101.31250
118632,2025-09-25,102.47420
118632,2025-09-24,103.33380
118632,2025-09-23,103.81340
118632,2025-09-22,103.81050
118632,2025-09-19,104.35090
118632,2025-09-18,104.55310
118632,2025-09-17,104.24380
118632,2025-09-16,103.90140
118632,2025-09-15,103.15000
118632,2025-09-12,102.97640
118632,2025-09-11,102.40330
118632,2025-09-10,102.35120
118632,2025-09-09,101.96770
118632,2025-09-08,101.67650
118632,2025-09-05,101.55170
118632,2025-09-04,101.49650
118632,2025-09-03,101.59090
118632,2025-09-02,100.99070
118632,2025-09-01,101.16640
118632,2025-08-29,100.34960
118632,2025-08-28,100.55230
118632,2025-08-26,101.34000
118632,2025-08-25,102.33870
118632,2025-08-22,102.05200
118632,2025-08-21,102.72800
118632,2025-08-20,102.65580
118632,2025-08-19,102.24210
118632,2025-08-18,101.68670
118632,2025-08-14,100.57410
118632,2025-08-13,100.59140
118632,2025-08-12,99.75360
118632,2025-08-11,99.91600
118632,2025-08-08,98.98840
118632,2025-08-07,99.90910
118632,2025-08-06,99.78860
118632,2025-08-05,100.11120
118632,2025-08-04,100.27790
118632,2025-08-01,99.91130
118632,2025-07-31,100.59410
118632,2025-07-30,100.68860
118632,2025-07-29,100.21010
118632,2025-07-28,99.69810
118632,2025-07-25,100.25980
118632,2025-07-24,101.32810
118632,2025-07-23,101.78940
118632,2025-07-22,101.32720
118632,2025-07-21,101.37350
118632,2025-07-18,100.92860
118632,2025-07-17,101.43180
118632,2025-07-16,101.62300
118632,2025-07-15,101.41680
118632,2025-07-14,101.05870
118632,2025-07-11,101.26860
118632,2025-07-10,101.79900
118632,2025-07-09,102.03900
118632,2025-07-08,102.03640
118632,2025-07-07,101.75400
118632,2025-07-04,101.78830
118632,2025-07-03,101.52310
118632,2025-07-02,101.83910
118632,2025-07-01,102.27380
118632,2025-06-30,102.35010
118632,2025-06-27,102.61480
118632,2025-06-26,102.14580
118632,2025-06-25,101.24390
118632,2025-06-24,100.53250
118632,2025-06-23,99.91290
118632,2025-06-20,100.40750
118632,2025-06-19,99.31230
118632,2025-06-18,99.74480
118632,2025-06-17,99.79990
118632,2025-06-16,100.08180
118632,2025-06-13,99.35280
118632,2025-06-12,100.04530
118632,2025-06-11,101.31510
118632,2025-06-10,101.22560
118632,2025-06-09,101.34810
118632,2025-06-06,100.62690
118632,2025-06-05,99.66170
118632,2025-06-04,99.15510
118632,2025-06-03,98.71610
118632,2025-06-02,99.27360
118632,2025-05-30,99.16110
118632,2025-05-29,99.43410
118632,2025-05-28,99.11180
118632,2025-05-27,99.24310
118632,2025-05-26,99.65360
118632,2025-05-23,98.86110
118632,2025-05-22,97.91010
118632,2025-05-21,98.60380
118632,2025-05-20,97.91130
118632,2025-05-19,99.13250
118632,2025-05-16,99.22250
118632,2025-05-15,98.94530
118632,2025-05-14,97.64730
118632,2025-05-13,97.05400
118632,2025-05-12,97.90990
118632,2025-05-09,94.34820
118632,2025-05-08,95.14870
118632,2025-05-07,96.02080
118632,2025-05-06,95.56480
118632,2025-05-05,96.55520
118632,2025-05-02,95.93890
118632,2025-04-30,95.81470
118632,2025-04-29,96.09290
118632,2025-04-28,96.02820
118632,2025-04-25,94.88440
118632,2025-04-24,96.05970
118632,2025-04-23,96.17080
118632,2025-04-22,95.62040
118632,2025-04-21,95.38690
118632,2025-04-17,94.10550
118632,2025-04-16,92.89830
118632,2025-04-15,92.32680
118632,2025-04-11,90.06930
118632,2025-04-09,88.64100
118632,2025-04-08,89.24090
118632,2025-04-07,87.78020
118632,2025-04-04,90.43330
118632,2025-04-03,92.22430
118632,2025-04-02,92.41650
118632,2025-04-01,91.66290
118632,2025-03-31,92.87020
118632,2025-03-28,92.87350
118632,2025-03-27,93.38840
118632,2025-03-26,92.65700
118632,2025-03-25,93.51580
118632,2025-03-24,93.81230
118632,2025-03-21,92.54300
118632,2025-03-20,91.67670
118632,2025-03-19,90.97110
118632,2025-03-18,90.25440
118632,2025-03-17,88.67460
118632,2025-03-13,88.06560
118632,2025-03-12,88.37380
118632,2025-03-11,88.50420
118632,2025-03-10,88.58790
118632,2025-03-07,89.11950
118632,2025-03-06,89.17400
118632,2025-03-05,88.25350
118632,2025-03-04,87.16430
118632,2025-03-03,86.98300
118632,2025-02-28,86.92220
118632,2025-02-27,88.43210
118632,2025-02-25,88.76050
118632,2025-02-24,88.93340
118632,2025-02-21,89.84950
118632,2025-02-20,90.34890
118632,2025-02-19,90.04040
118632,2025-02-18,89.53540
118632,2025-02-17,89.56930
118632,2025-02-14,89.57410
118632,2025-02-13,90.36840
118632,2025-02-12,90.34080
118632,2025-02-11,90.54430
118632,2025-02-10,92.17730
118632,2025-02-07,93.31900
118632,2025-02-06,93.48960
118632,2025-02-05,93.88830
118632,2025-02-04,93.92310
118632,2025-02-03,92.42370
118632,2025-01-31,92.87720
118632,2025-01-30,91.73790
118632,2025-01-29,91.46880
118632,2025-01-28,90.22270
118632,2025-01-27,89.96940
118632,2025-01-24,91.45880
118632,2025-01-23,92.26670
118632,2025-01-22,91.92290
118632,2025-01-21,91.90080
118632,2025-01-20,93.63390
118632,2025-01-17,93.41580
118632,2025-01-16,93.57640
118632,2025-01-15,92.94630
118632,2025-01-14,92.59510
118632,2025-01-13,91.92200
118632,2025-01-10,93.72710
118632,2025-01-09,94.58100
118632,2025-01-08,95.41380
118632,2025-01-07,95.74360
118632,2025-01-06,95.32660
118632,2025-01-03,97.16710
118632,2025-01-02,97.56810
118632,2025-01-01,96.11130
118632,2024-12-31,95.69320
118632,2024-12-30,95.67770
118632,2024-12-27,96.18190
118632,2024-12-26,96.19010
118632,2024-12-24,96.14670
118632,2024-12-23,96.16940
118632,2024-12-20,95.84150
118632,2024-12-19,97.42750
118632,2024-12-18,98.18270
118632,2024-12-17,98.87600
118632,2024-12-16,99.80500
118632,2024-12-13,99.78470
118632,2024-12-12,99.22260
118632,2024-12-11,99.62890
118632,2024-12-10,99.54600
118632,2024-12-09,99.50740
118632,2024-12-06,99.65090
118632,2024-12-05,99.41470
118632,2024-12-04,98.65360
118632,2024-12-03,98.20220
118632,2024-12-02,97.12050
118632,2024-11-29,96.71970
118632,2024-11-28,96.18240
118632,2024-11-27,97.21270
118632,2024-11-26,96.78950
118632,2024-11-25,96.87980
118632,2024-11-22,95.42970
118632,2024-11-21,93.51820
118632,2024-11-19,94.09980
118632,2024-11-18,93.78940
118632,2024-11-14,93.99270
118632,2024-11-13,93.94050
118632,2024-11-12,95.37990
118632,2024-11-11,96.57380
118632,2024-11-08,96.44060
118632,2024-11-07,96.81120
118632,2024-11-06,97.56140
118632,2024-11-05,96.38910
118632,2024-11-04,95.63660
118632,2024-10-31,96.37890
118632,2024-10-30,96.53300
118632,2024-10-29,96.88810
118632,2024-10-28,96.01720
118632,2024-10-25,95.67050
118632,2024-10-24,96.59010
118632,2024-10-23,96.79280
118632,2024-10-22,96.82630
118632,2024-10-21,98.42470
118632,2024-10-18,98.92480
118632,2024-10-17,98.60030
118632,2024-10-16,99.55250
118632,2024-10-15,99.63550
118632,2024-10-14,99.68390
118632,2024-10-11,99.13900
118632,2024-10-10,99.26850
118632,2024-10-09,98.99230
118632,2024-10-08,98.63810
118632,2024-10-07,97.39870
118632,2024-10-04,98.70980
118632,2024-10-03,99.48890
118632,2024-10-01,101.43230
118632,2024-09-30,101.44750
118632,2024-09-27,102.70610
118632,2024-09-26,102.66580
118632,2024-09-25,102.04130
118632,2024-09-24,101.74560
118632,2024-09-23,101.64330
118632,2024-09-20,100.95980
118632,2024-09-19,99.88420
118632,2024-09-18,99.96800
118632,2024-09-17,100.06530
118632,2024-09-16,100.11400
118632,2024-09-13,100.08900
118632,2024-09-12,100.23730
118632,2024-09-11,98.77240
118632,2024-09-10,99.23190
118632,2024-09-09,98.46750
118632,2024-09-06,98.07600
118632,2024-09-05,99.35690
118632,2024-09-04,99.20670
118632,2024-09-03,99.68050
118632,2024-09-02,99.52270
118632,2024-08-30,99.39960
118632,2024-08-29,98.91270
118632,2024-08-28,98.77890
118632,2024-08-27,98.87470
118632,2024-08-26,98.62680
118632,2024-08-23,97.93850
118632,2024-08-22,97.97380
118632,2024-08-21,97.83260
118632,2024-08-20,97.61250
118632,2024-08-19,97.06110
118632,2024-08-16,96.87960
118632,2024-08-14,95.37830
118632,2024-08-13,95.36300
118632,2024-08-12,96.44310
118632,2024-08-09,96.69150
118632,2024-08-08,95.90360
118632,2024-08-07,96.56170
118632,2024-08-06,95.16420
118632,2024-08-05,95.69950
118632,2024-08-02,98.39920
118632,2024-08-01,99.19050
118632,2024-07-31,99.03800
118632,2024-07-30,98.68020
118632,2024-07-29,98.48390
118632,2024-07-26,98.31110
118632,2024-07-25,96.73230
118632,2024-07-24,96.76170
118632,2024-07-23,96.54450
118632,2024-07-22,96.70130
118632,2024-07-19,96.40900
118632,2024-07-18,97.70550
118632,2024-07-16,97.47130
118632,2024-07-15,97.76710
118632,2024-07-12,97.37850
118632,2024-07-11,97.09600
118632,2024-07-10,96.98450
118632,2024-07-09,97.33110
118632,2024-07-08,96.86470
118632,2024-07-05,96.82970
118632,2024-07-04,96.66880
118632,2024-07-03,96.39880
118632,2024-07-02,95.58240
118632,2024-07-01,95.69960
118632,2024-06-28,94.94160
118632,2024-06-27,95.12370
118632,2024-06-26,94.64300
118632,2024-06-25,94.38140
118632,2024-06-24,93.73920
118632,2024-06-21,93.55370
118632,2024-06-20,93.87530
118632,2024-06-19,93.58490
118632,2024-06-18,93.80300
118632,2024-06-14,93.65670
118632,2024-06-13,93.04000
118632,2024-06-12,92.56120
118632,2024-06-11,92.12060
118632,2024-06-10,92.00970
118632,2024-06-07,91.85620
118632,2024-06-06,90.12670
118632,2024-06-05,89.11720
118632,2024-06-04,86.30420
118632,2024-06-03,92.42710
118632,2024-05-31,89.44810
118632,2024-05-30,88.99330
118632,2024-05-29,89.65030
118632,2024-05-28,90.42020
118632,2024-05-27,90.78770
118632,2024-05-24,90.91400
118632,2024-05-23,90.95720
118632,2024-05-22,89.86400
118632,2024-05-21,89.50670
118632,2024-05-17,89.12560
118632,2024-05-16,88.72590
118632,2024-05-15,87.83770
118632,2024-05-14,87.62740
118632,2024-05-13,87.17400
118632,2024-05-10,86.98910
118632,2024-05-09,86.35470
118632,2024-05-08,87.90400
118632,2024-05-07,87.75610
118632,2024-05-06,88.33160
118632,2024-05-03,88.73900
118632,2024-05-02,89.32460
118632,2024-04-30,89.09260
118632,2024-04-29,89.08300
118632,2024-04-26,88.16580
118632,2024-04-25,88.61250
118632,2024-04-24,87.73080
118632,2024-04-23,87.56550
118632,2024-04-22,87.41540
118632,2024-04-19,86.57410
118632,2024-04-18,85.95440
118632,2024-04-16,86.48440
118632,2024-04-15,86.73510
118632,2024-04-12,87.87480
118632,2024-04-10,88.64870
118632,2024-04-09,88.36090
118632,2024-04-08,88.42120
118632,2024-04-05,87.86560
118632,2024-04-04,87.58460
118632,2024-04-03,87.35910
118632,2024-04-02,87.16710
118632,2024-04-01,87.14470
118632,2024-03-31,86.23240
118632,2024-03-28,86.23560
118632,2024-03-27,85.40680
118632,2024-03-26,85.02020
118632,2024-03-22,84.85350
118632,2024-03-21,84.45610
118632,2024-03-20,83.35380
118632,2024-03-19,83.16390
118632,2024-03-18,83.98510
118632,2024-03-15,83.69020
118632,2024-03-14,84.05680
118632,2024-03-13,83.42000
118632,2024-03-12,85.10580
118632,2024-03-11,85.43840
118632,2024-03-07,86.24290
118632,2024-03-06,85.81000
118632,2024-03-05,85.85360
118632,2024-03-04,85.83890
118632,2024-03-01,85.37180
118632,2024-02-29,84.05690
118632,2024-02-28,83.62310
118632,2024-02-27,84.55430
118632,2024-02-26,84.48020
118632,2024-02-23,84.67450
118632,2024-02-22,84.47390
118632,2024-02-21,83.75970
118632,2024-02-20,84.06110
118632,2024-02-19,83.70030
118632,2024-02-16,83.54780
118632,2024-02-15,83.15570
118632,2024-02-14,82.84330
118632,2024-02-13,82.18780
118632,2024-02-12,81.62870
118632,2024-02-09,82.87520
118632,2024-02-08,82.58970
118632,2024-02-07,83.03130
118632,2024-02-06,82.27200
118632,2024-02-05,81.54160
118632,2024-02-02,81.78410
118632,2024-02-01,81.39170
118632,2024-01-31,81.51480
118632,2024-01-30,80.78130
118632,2024-01-29,81.47800
118632,2024-01-25,80.12330
118632,2024-01-24,80.30790
118632,2024-01-23,79.30970
118632,2024-01-19,81.05210
118632,2024-01-18,80.24850
118632,2024-01-17,80.47610
118632,2024-01-16,82.05350
118632,2024-01-15,82.24570
118632,2024-01-12,81.77450
118632,2024-01-11,81.13640
118632,2024-01-10,80.85020
118632,2024-01-09,80.61450
118632,2024-01-08,80.37280
118632,2024-01-05,81.05900
118632,2024-01-04,80.92620
118632,2024-01-03,80.13180
118632,2024-01-02,80.35850
118632,2024-01-01,80.38770
118632,2023-12-29,80.21430
118632,2023-12-28,80.05700
118632,2023-12-27,79.61450
118632,2023-12-26,78.93120
118632,2023-12-22,78.73630
118632,2023-12-21,78.43130
118632,2023-12-20,77.87400
118632,2023-12-19,79.60310
118632,2023-12-18,79.49040
118632,2023-12-15,79.42300
118632,2023-12-14,78.55520
118632,2023-12-13,77.74740
118632,2023-12-12,77.33490
118632,2023-12-11,77.58400
118632,2023-12-08,77.25760
118632,2023-12-07,77.10940
118632,2023-12-06,76.77910
118632,2023-12-05,76.36520
118632,2023-12-04,76.02970
118632,2023-12-01,74.70300
118632,2023-11-30,73.96780
118632,2023-11-29,73.72590
118632,2023-11-28,73.07920
118632,2023-11-24,72.66770
118632,2023-11-23,72.66590
118632,2023-11-22,72.62290
118632,2023-11-21,72.70490
118632,2023-11-20,72.46750
118632,2023-11-17,72.55600
118632,2023-11-16,72.74960
118632,2023-11-15,72.47390
118632,2023-11-13,71.90870
118632,2023-11-10,71.69760
118632,2023-11-09,71.62230
118632,2023-11-08,71.85820
118632,2023-11-07,71.69200
118632,2023-11-06,71.67170
118632,2023-11-03,70.99840
118632,2023-11-02,70.51270
118632,2023-11-01,69.88430
118632,2023-10-31,70.10220
118632,2023-10-30,70.20940
118632,2023-10-27,70.03430
118632,2023-10-26,69.21510
118632,2023-10-25,70.01110
118632,2023-10-23,70.51590
118632,2023-10-20,71.70260
118632,2023-10-19,72.21820
118632,2023-10-18,72.39490
118632,2023-10-17,73.02380
118632,2023-10-16,72.72530
118632,2023-10-13,72.60090
118632,2023-10-12,72.82060
118632,2023-10-11,72.63580
118632,2023-10-10,72.25010
118632,2023-10-09,71.52300
118632,2023-10-06,72.26660
118632,2023-10-05,71.86910
118632,2023-10-04,71.48280
118632,2023-10-03,72.15800
118632,2023-09-29,72.27250
118632,2023-09-27,72.24870
118632,2023-09-26,71.99230
118632,2023-09-25,71.89460
118632,2023-09-22,72.01960
118632,2023-09-21,72.04630
118632,2023-09-20,72.77310
118632,2023-09-18,73.46810
118632,2023-09-15,73.61580
118632,2023-09-14,73.38080
118632,2023-09-13,73.14410
118632,2023-09-12,73.00490
118632,2023-09-11,73.72560
118632,2023-09-08,73.11250
118632,2023-09-07,72.61740
118632,2023-09-06,72.04600
118632,2023-09-05,71.88020
118632,2023-09-04,71.71700
118632,2023-09-01,71.36640
118632,2023-08-31,70.72760
118632,2023-08-30,70.90190
118632,2023-08-29,70.61850
118632,2023-08-28,70.44550
118632,2023-08-25,70.22940
118632,2023-08-24,70.85940
118632,2023-08-23,70.94200
118632,2023-08-22,70.57860
118632,2023-08-21,70.28400
118632,2023-08-18,69.93310
118632,2023-08-17,70.07850
118632,2023-08-16,70.29730
118632,2023-08-14,70.11000
118632,2023-08-11,70.33000
118632,2023-08-10,70.54980
118632,2023-08-09,70.68520
118632,2023-08-08,70.25740
118632,2023-08-07,70.24920
118632,2023-08-04,70.06450
118632,2023-08-03,69.54710
118632,2023-08-02,69.91060
118632,2023-08-01,70.83980
118632,2023-07-31,70.81070
118632,2023-07-28,70.37680
118632,2023-07-27,70.16860
118632,2023-07-26,70.41410
118632,2023-07-25,70.14930
118632,2023-07-24,70.00570
118632,2023-07-21,70.08010
118632,2023-07-20,70.53030
118632,2023-07-19,70.08350
118632,2023-07-18,69.62200
118632,2023-07-17,69.64520
118632,2023-07-14,69.10920
118632,2023-07-13,68.61280
118632,2023-07-12,68.70790
118632,2023-07-11,68.66730
118632,2023-07-10,68.22290
118632,2023-07-07,68.20280
118632,2023-07-06,68.58850
118632,2023-07-05,68.23100
118632,2023-07-04,68.09200
118632,2023-07-03,68.02110
118632,2023-06-30,67.55520
118632,2023-06-28,66.82200
118632,2023-06-27,66.25750
118632,2023-06-26,65.76730
118632,2023-06-23,65.61570
118632,2023-06-22,66.07670
118632,2023-06-21,66.57740
118632,2023-06-20,66.52800
118632,2023-06-19,66.21770
118632,2023-06-16,66.40950
118632,2023-06-15,65.85560
118632,2023-06-14,66.11790
118632,2023-06-13,66.04580
118632,2023-06-12,65.53780
118632,2023-06-09,65.35660
118632,2023-06-08,65.51020
118632,2023-06-07,65.82090
118632,2023-06-06,65.25440
118632,2023-06-05,65.15360
118632,2023-06-02,64.87090
118632,2023-06-01,64.62000
118632,2023-05-31,64.67050
118632,2023-05-30,64.77990
118632,2023-05-29,64.53600
118632,2023-05-26,64.26310
118632,2023-05-25,63.58850
118632,2023-05-24,63.38530
118632,2023-05-23,63.47990
118632,2023-05-22,63.44050
118632,2023-05-19,63.41900
118632,2023-05-18,63.31710
118632,2023-05-17,63.35430
118632,2023-05-16,63.52840
118632,2023-05-15,63.65710
118632,2023-05-12,63.28100
118632,2023-05-11,63.22040
118632,2023-05-10,63.19040
118632,2023-05-09,62.99790
118632,2023-05-08,63.04190
118632,2023-05-05,62.23300
118632,2023-05-04,62.69080
118632,2023-05-03,62.16950
118632,2023-05-02,62.20820
118632,2023-04-28,61.83780
118632,2023-04-27,61.20760
118632,2023-04-26,60.86360
118632,2023-04-25,60.59320
118632,2023-04-24,60.45130
118632,2023-04-21,60.03480
118632,2023-04-20,60.06650
118632,2023-04-19,59.98730
118632,2023-04-18,60.09990
118632,2023-04-17,60.16190
118632,2023-04-13,60.36090
118632,2023-04-12,60.32050
118632,2023-04-11,60.07530
118632,2023-04-10,59.90270
118632,2023-04-06,59.83190
118632,2023-04-05,59.67060
118632,2023-04-03,59.19360
118632,2023-03-31,59.05530
118632,2023-03-29,58.15410
118632,2023-03-28,57.62870
118632,2023-03-27,57.70580
118632,2023-03-24,57.78850
118632,2023-03-23,58.29790
118632,2023-03-22,58.52990
118632,2023-03-21,58.39860
118632,2023-03-20,57.91340
118632,2023-03-17,58.37140
118632,2023-03-16,58.00080
118632,2023-03-15,57.90360
118632,2023-03-14,58.15640
118632,2023-03-13,58.40310
118632,2023-03-10,59.34200
118632,2023-03-09,59.88040
118632,2023-03-08,60.26200
118632,2023-03-06,59.95730
118632,2023-03-03,59.61320
118632,2023-03-02,58.80320
118632,2023-03-01,59.13520
118632,2023-02-28,58.63030
118632,2023-02-27,58.82670
118632,2023-02-24,59.11050
118632,2023-02-23,59.30360
118632,2023-02-22,59.26410
118632,2023-02-21,60.13180
118632,2023-02-20,60.15570
118632,2023-02-17,60.36540
118632,2023-02-16,60.60470
118632,2023-02-15,60.56210
118632,2023-02-14,60.30020
118632,2023-02-13,59.94030
118632,2023-02-10,60.22590
118632,2023-02-09,60.27390
118632,2023-02-08,60.18860
118632,2023-02-07,59.78850
118632,2023-02-06,59.97180
118632,2023-02-03,60.07870
118632,2023-02-02,59.45910
118632,2023-02-01,59.41790
118632,2023-01-31,59.33000
118632,2023-01-30,58.95420
118632,2023-01-27,58.87040
118632,2023-01-25,59.70490
118632,2023-01-24,60.64720
118632,2023-01-23,60.68050
118632,2023-01-20,60.37140
118632,2023-01-19,60.54590
118632,2023-01-18,60.58310
118632,2023-01-17,60.21450
118632,2023-01-16,59.86480
118632,2023-01-13,60.09270
118632,2023-01-12,59.90490
118632,2023-01-11,59.97850
118632,2023-01-10,59.92860
118632,2023-01-09,60.35550
118632,2023-01-06,59.62990
118632,2023-01-05,59.90270
118632,2023-01-04,59.94200
118632,2023-01-03,60.63080
118632,2023-01-02,60.53290
118632,2022-12-30,60.20660
118632,2022-12-29,60.34230
118632,2022-12-28,60.24110
118632,2022-12-27,60.15910
118632,2022-12-26,59.73940
118632,2022-12-23,58.70860
118632,2022-12-22,59.94580
118632,2022-12-21,60.37150
118632,2022-12-20,61.17080
118632,2022-12-19,61.38390
118632,2022-12-16,60.97430
118632,2022-12-15,61.53090
118632,2022-12-14,62.21390
118632,2022-12-13,61.95660
118632,2022-12-12,61.76560
118632,2022-12-09,61.59930
118632,2022-12-08,61.96500
118632,2022-12-07,61.64930
118632,2022-12-06,61.73690
118632,2022-12-05,61.94120
118632,2022-12-02,61.95670
118632,2022-12-01,62.19390
118632,2022-11-30,62.00740
118632,2022-11-29,61.54720
118632,2022-11-28,61.47370
118632,2022-11-25,61.36140
118632,2022-11-24,61.09130
118632,2022-11-23,60.39640
118632,2022-11-22,60.29460
118632,2022-11-21,60.00890
118632,2022-11-18,60.40630
118632,2022-11-17,60.69650
118632,2022-11-16,60.90490
118632,2022-11-15,60.99130
118632,2022-11-14,60.81770
118632,2022-11-11,61.03100
118632,2022-11-10,60.16950
118632,2022-11-09,60.65810
118632,2022-11-07,60.77990
118632,2022-11-04,60.35650
