Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2013-02-28,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.254,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-01,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.9714,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-04,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0478,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-05,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0786,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-06,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1012,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-07,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.129,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-08,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1462,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-11,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2199,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.251,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-13,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2884,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-14,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.34,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-15,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.9975,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-18,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0355,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-19,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0632,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-20,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1016,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-21,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.157,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-22,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1891,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-25,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2114,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-26,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2285,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-03-28,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2633,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-02,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2626,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-03,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3274,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-04,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4096,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-05,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4164,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-08,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.462,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-09,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4716,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-10,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4653,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5704,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-15,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.6711,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0719,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-17,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0866,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-18,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1589,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-22,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.216,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-23,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2481,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-25,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2947,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-26,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3139,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-29,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3845,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-04-30,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0655,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-02,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2057,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-03,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2082,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-06,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2821,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-07,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3087,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-08,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3404,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-09,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3949,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-10,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4157,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-13,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4824,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-14,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5159,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-15,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.113,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.141,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-17,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1745,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-20,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2356,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-21,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2444,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-22,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2698,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-23,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2705,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-24,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2834,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-27,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.349,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-28,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3617,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-29,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0877,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-30,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1152,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-05-31,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1296,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-03,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1984,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-04,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.225,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-05,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2598,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-06,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2957,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-07,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3194,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-10,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3704,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-11,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3832,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3913,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-13,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4056,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-14,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4267,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-17,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.154,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-18,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.221,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-19,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2602,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-20,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2642,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-21,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2992,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-24,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3469,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-25,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3595,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-26,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3772,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-27,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3957,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-06-28,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4072,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-02,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2075,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-03,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2267,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-04,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.265,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-05,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2854,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-08,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3431,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-09,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.368,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-10,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3886,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-11,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4083,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4314,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-15,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4995,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.6046,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-17,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.7023,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-18,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.8496,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-19,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.8672,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-22,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.9274,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-23,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.8344,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-24,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.6244,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-25,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.6991,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-26,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.7573,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-29,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.8554,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-30,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.8875,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-07-31,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.9055,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-01,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,102.9596,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-02,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.0101,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-05,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1389,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-06,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1471,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-07,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1785,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-08,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2116,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.2958,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-13,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.3152,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-14,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.364,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2013-08-16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.1558,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
