Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2014-05-29,125497,SBI Small Cap Fund - Direct Plan - Growth,17.6411,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-05-30,125497,SBI Small Cap Fund - Direct Plan - Growth,17.5999,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-02,125497,SBI Small Cap Fund - Direct Plan - Growth,17.7284,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-03,125497,SBI Small Cap Fund - Direct Plan - Growth,17.7281,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-04,125497,SBI Small Cap Fund - Direct Plan - Growth,18.0406,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-05,125497,SBI Small Cap Fund - Direct Plan - Growth,18.2638,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-06,125497,SBI Small Cap Fund - Direct Plan - Growth,18.5395,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-09,125497,SBI Small Cap Fund - Direct Plan - Growth,18.8095,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-10,125497,SBI Small Cap Fund - Direct Plan - Growth,18.9611,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-11,125497,SBI Small Cap Fund - Direct Plan - Growth,18.7536,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-12,125497,SBI Small Cap Fund - Direct Plan - Growth,18.9265,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-13,125497,SBI Small Cap Fund - Direct Plan - Growth,18.7545,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-16,125497,SBI Small Cap Fund - Direct Plan - Growth,18.7174,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-17,125497,SBI Small Cap Fund - Direct Plan - Growth,19.0015,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-18,125497,SBI Small Cap Fund - Direct Plan - Growth,19.2167,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-19,125497,SBI Small Cap Fund - Direct Plan - Growth,19.1541,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-20,125497,SBI Small Cap Fund - Direct Plan - Growth,19.1702,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-23,125497,SBI Small Cap Fund - Direct Plan - Growth,19.1147,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-24,125497,SBI Small Cap Fund - Direct Plan - Growth,19.1991,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-25,125497,SBI Small Cap Fund - Direct Plan - Growth,19.3056,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-26,125497,SBI Small Cap Fund - Direct Plan - Growth,19.5189,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-27,125497,SBI Small Cap Fund - Direct Plan - Growth,19.669,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-06-30,125497,SBI Small Cap Fund - Direct Plan - Growth,20.0705,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-01,125497,SBI Small Cap Fund - Direct Plan - Growth,20.2237,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-02,125497,SBI Small Cap Fund - Direct Plan - Growth,20.3994,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-03,125497,SBI Small Cap Fund - Direct Plan - Growth,20.539,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-04,125497,SBI Small Cap Fund - Direct Plan - Growth,20.7887,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-07,125497,SBI Small Cap Fund - Direct Plan - Growth,20.9874,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-08,125497,SBI Small Cap Fund - Direct Plan - Growth,20.4515,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-09,125497,SBI Small Cap Fund - Direct Plan - Growth,20.1567,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-10,125497,SBI Small Cap Fund - Direct Plan - Growth,20.1881,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-11,125497,SBI Small Cap Fund - Direct Plan - Growth,19.8392,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-14,125497,SBI Small Cap Fund - Direct Plan - Growth,19.7798,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-15,125497,SBI Small Cap Fund - Direct Plan - Growth,19.9854,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-16,125497,SBI Small Cap Fund - Direct Plan - Growth,20.4248,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-17,125497,SBI Small Cap Fund - Direct Plan - Growth,20.8995,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-18,125497,SBI Small Cap Fund - Direct Plan - Growth,20.8316,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-21,125497,SBI Small Cap Fund - Direct Plan - Growth,21.28,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-22,125497,SBI Small Cap Fund - Direct Plan - Growth,21.363,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-23,125497,SBI Small Cap Fund - Direct Plan - Growth,21.24,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-24,125497,SBI Small Cap Fund - Direct Plan - Growth,21.3216,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-25,125497,SBI Small Cap Fund - Direct Plan - Growth,21.1489,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-28,125497,SBI Small Cap Fund - Direct Plan - Growth,21.1246,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-30,125497,SBI Small Cap Fund - Direct Plan - Growth,21.0491,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-07-31,125497,SBI Small Cap Fund - Direct Plan - Growth,21.0652,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-01,125497,SBI Small Cap Fund - Direct Plan - Growth,20.8274,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-04,125497,SBI Small Cap Fund - Direct Plan - Growth,21.1423,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-05,125497,SBI Small Cap Fund - Direct Plan - Growth,21.1792,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-06,125497,SBI Small Cap Fund - Direct Plan - Growth,21.2068,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-07,125497,SBI Small Cap Fund - Direct Plan - Growth,21.1366,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-08,125497,SBI Small Cap Fund - Direct Plan - Growth,20.9051,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-11,125497,SBI Small Cap Fund - Direct Plan - Growth,21.0294,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-12,125497,SBI Small Cap Fund - Direct Plan - Growth,20.9523,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-13,125497,SBI Small Cap Fund - Direct Plan - Growth,20.4227,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-14,125497,SBI Small Cap Fund - Direct Plan - Growth,20.6268,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-18,125497,SBI Small Cap Fund - Direct Plan - Growth,20.9437,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-19,125497,SBI Small Cap Fund - Direct Plan - Growth,21.1964,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-20,125497,SBI Small Cap Fund - Direct Plan - Growth,21.5099,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-21,125497,SBI Small Cap Fund - Direct Plan - Growth,21.8125,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-22,125497,SBI Small Cap Fund - Direct Plan - Growth,21.898,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-25,125497,SBI Small Cap Fund - Direct Plan - Growth,21.7299,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-26,125497,SBI Small Cap Fund - Direct Plan - Growth,21.6681,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-27,125497,SBI Small Cap Fund - Direct Plan - Growth,22.0752,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-08-28,125497,SBI Small Cap Fund - Direct Plan - Growth,22.1709,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-01,125497,SBI Small Cap Fund - Direct Plan - Growth,22.5292,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-02,125497,SBI Small Cap Fund - Direct Plan - Growth,22.6476,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-03,125497,SBI Small Cap Fund - Direct Plan - Growth,22.842,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-04,125497,SBI Small Cap Fund - Direct Plan - Growth,22.8661,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-05,125497,SBI Small Cap Fund - Direct Plan - Growth,22.9624,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-08,125497,SBI Small Cap Fund - Direct Plan - Growth,23.31,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-09,125497,SBI Small Cap Fund - Direct Plan - Growth,23.6853,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-10,125497,SBI Small Cap Fund - Direct Plan - Growth,23.8862,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-11,125497,SBI Small Cap Fund - Direct Plan - Growth,24.41,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-12,125497,SBI Small Cap Fund - Direct Plan - Growth,24.6248,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-15,125497,SBI Small Cap Fund - Direct Plan - Growth,24.7489,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-16,125497,SBI Small Cap Fund - Direct Plan - Growth,24.0716,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-17,125497,SBI Small Cap Fund - Direct Plan - Growth,24.2051,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-18,125497,SBI Small Cap Fund - Direct Plan - Growth,24.5974,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-19,125497,SBI Small Cap Fund - Direct Plan - Growth,24.6537,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-22,125497,SBI Small Cap Fund - Direct Plan - Growth,24.9688,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-09-23,125497,SBI Small Cap Fund - Direct Plan - Growth,24.5235,SBI Mutual Fund,Equity Scheme - Small Cap Fund
