Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2014-07-14,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.2976,PRINCIPAL Mutual Fund,Income
2014-07-15,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.302,PRINCIPAL Mutual Fund,Income
2014-07-16,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3062,PRINCIPAL Mutual Fund,Income
2014-07-17,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3109,PRINCIPAL Mutual Fund,Income
2014-07-18,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3139,PRINCIPAL Mutual Fund,Income
2014-07-21,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3208,PRINCIPAL Mutual Fund,Income
2014-07-22,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3231,PRINCIPAL Mutual Fund,Income
2014-07-23,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3247,PRINCIPAL Mutual Fund,Income
2014-07-24,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3257,PRINCIPAL Mutual Fund,Income
2014-07-25,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3283,PRINCIPAL Mutual Fund,Income
2014-07-28,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3343,PRINCIPAL Mutual Fund,Income
2014-07-30,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3401,PRINCIPAL Mutual Fund,Income
2014-07-31,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3419,PRINCIPAL Mutual Fund,Income
2014-08-01,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3433,PRINCIPAL Mutual Fund,Income
2014-08-04,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.351,PRINCIPAL Mutual Fund,Income
2014-08-05,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3542,PRINCIPAL Mutual Fund,Income
2014-08-06,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.354,PRINCIPAL Mutual Fund,Income
2014-08-07,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3555,PRINCIPAL Mutual Fund,Income
2014-08-08,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3576,PRINCIPAL Mutual Fund,Income
2014-08-11,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3645,PRINCIPAL Mutual Fund,Income
2014-08-12,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3675,PRINCIPAL Mutual Fund,Income
2014-08-13,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3702,PRINCIPAL Mutual Fund,Income
2014-08-14,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3725,PRINCIPAL Mutual Fund,Income
2014-08-19,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3847,PRINCIPAL Mutual Fund,Income
2014-08-20,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3869,PRINCIPAL Mutual Fund,Income
2014-08-21,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3902,PRINCIPAL Mutual Fund,Income
2014-08-22,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.3943,PRINCIPAL Mutual Fund,Income
2014-08-25,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4027,PRINCIPAL Mutual Fund,Income
2014-08-26,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4068,PRINCIPAL Mutual Fund,Income
2014-08-27,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4097,PRINCIPAL Mutual Fund,Income
2014-08-28,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4107,PRINCIPAL Mutual Fund,Income
2014-09-01,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4207,PRINCIPAL Mutual Fund,Income
2014-09-02,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4234,PRINCIPAL Mutual Fund,Income
2014-09-03,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4262,PRINCIPAL Mutual Fund,Income
2014-09-04,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4287,PRINCIPAL Mutual Fund,Income
2014-09-05,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4311,PRINCIPAL Mutual Fund,Income
2014-09-08,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.438,PRINCIPAL Mutual Fund,Income
2014-09-09,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4404,PRINCIPAL Mutual Fund,Income
2014-09-10,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4424,PRINCIPAL Mutual Fund,Income
2014-09-11,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4445,PRINCIPAL Mutual Fund,Income
2014-09-12,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4468,PRINCIPAL Mutual Fund,Income
2014-09-15,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4543,PRINCIPAL Mutual Fund,Income
2014-09-16,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.457,PRINCIPAL Mutual Fund,Income
2014-09-17,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4601,PRINCIPAL Mutual Fund,Income
2014-09-18,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4633,PRINCIPAL Mutual Fund,Income
2014-09-19,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4661,PRINCIPAL Mutual Fund,Income
2014-09-22,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4733,PRINCIPAL Mutual Fund,Income
2014-09-23,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4761,PRINCIPAL Mutual Fund,Income
2014-09-24,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4785,PRINCIPAL Mutual Fund,Income
2014-09-25,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4812,PRINCIPAL Mutual Fund,Income
2014-09-26,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4836,PRINCIPAL Mutual Fund,Income
2014-09-29,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4909,PRINCIPAL Mutual Fund,Income
2014-09-30,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4947,PRINCIPAL Mutual Fund,Income
2014-10-01,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.4979,PRINCIPAL Mutual Fund,Income
2014-10-07,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5139,PRINCIPAL Mutual Fund,Income
2014-10-08,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5181,PRINCIPAL Mutual Fund,Income
2014-10-09,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5204,PRINCIPAL Mutual Fund,Income
2014-10-10,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5227,PRINCIPAL Mutual Fund,Income
2014-10-13,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5305,PRINCIPAL Mutual Fund,Income
2014-10-14,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5344,PRINCIPAL Mutual Fund,Income
2014-10-16,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5387,PRINCIPAL Mutual Fund,Income
2014-10-17,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5413,PRINCIPAL Mutual Fund,Income
2014-10-20,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5495,PRINCIPAL Mutual Fund,Income
2014-10-21,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5523,PRINCIPAL Mutual Fund,Income
2014-10-22,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5546,PRINCIPAL Mutual Fund,Income
2014-10-27,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5675,PRINCIPAL Mutual Fund,Income
2014-10-28,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5707,PRINCIPAL Mutual Fund,Income
2014-10-29,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5736,PRINCIPAL Mutual Fund,Income
2014-10-30,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5767,PRINCIPAL Mutual Fund,Income
2014-10-31,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5798,PRINCIPAL Mutual Fund,Income
2014-11-03,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5873,PRINCIPAL Mutual Fund,Income
2014-11-05,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.5941,PRINCIPAL Mutual Fund,Income
2014-11-07,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6008,PRINCIPAL Mutual Fund,Income
2014-11-10,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6085,PRINCIPAL Mutual Fund,Income
2014-11-11,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6106,PRINCIPAL Mutual Fund,Income
2014-11-12,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.613,PRINCIPAL Mutual Fund,Income
2014-11-13,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6152,PRINCIPAL Mutual Fund,Income
2014-11-14,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6177,PRINCIPAL Mutual Fund,Income
2014-11-17,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6255,PRINCIPAL Mutual Fund,Income
2014-11-18,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6279,PRINCIPAL Mutual Fund,Income
2014-11-19,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6307,PRINCIPAL Mutual Fund,Income
2014-11-20,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6333,PRINCIPAL Mutual Fund,Income
2014-11-21,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6355,PRINCIPAL Mutual Fund,Income
2014-11-24,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6425,PRINCIPAL Mutual Fund,Income
2014-11-25,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6449,PRINCIPAL Mutual Fund,Income
2014-11-26,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6477,PRINCIPAL Mutual Fund,Income
2014-11-27,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.65,PRINCIPAL Mutual Fund,Income
2014-11-28,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6524,PRINCIPAL Mutual Fund,Income
2014-12-01,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6607,PRINCIPAL Mutual Fund,Income
2014-12-02,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6631,PRINCIPAL Mutual Fund,Income
2014-12-03,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.666,PRINCIPAL Mutual Fund,Income
2014-12-04,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6689,PRINCIPAL Mutual Fund,Income
2014-12-05,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6714,PRINCIPAL Mutual Fund,Income
2014-12-08,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6783,PRINCIPAL Mutual Fund,Income
2014-12-09,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6808,PRINCIPAL Mutual Fund,Income
2014-12-10,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.683,PRINCIPAL Mutual Fund,Income
2014-12-11,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6853,PRINCIPAL Mutual Fund,Income
2014-12-12,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6875,PRINCIPAL Mutual Fund,Income
2014-12-15,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6943,PRINCIPAL Mutual Fund,Income
2014-12-16,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6948,PRINCIPAL Mutual Fund,Income
2014-12-17,128913,PRINCIPAL PNB FIXED MATURITY PLAN-SERIES B15-REGULAR PLAN-GROWTH,10.6967,PRINCIPAL Mutual Fund,Income
