Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2013-06-20,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9306,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-06-21,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9161,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-06-24,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8034,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-06-25,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7828,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-06-26,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7543,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-06-27,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7919,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-06-28,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8992,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-01,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9352,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-02,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9357,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-03,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9149,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-04,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9544,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-05,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9713,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-08,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9518,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-09,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0018,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-10,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0079,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-11,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0617,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-12,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1284,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-15,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1833,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-16,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1081,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-17,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1534,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-18,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.2163,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-19,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1288,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-22,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1909,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-23,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1664,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-24,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0358,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-25,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9699,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-26,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9594,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-29,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8913,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-30,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8424,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-07-31,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7726,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-01,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7877,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-02,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8152,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-05,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7889,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-06,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.6794,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-07,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.6912,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-08,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8041,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-12,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8993,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-13,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9669,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-14,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9589,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-16,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8359,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-19,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7064,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-20,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7127,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-21,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.6923,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-22,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7025,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-23,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7798,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-26,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7569,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-27,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.6567,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-28,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.6251,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-29,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.649,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-08-30,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.6451,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-02,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7168,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-03,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.657,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-04,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.6588,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-05,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7591,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-06,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.7627,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-10,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.8876,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-11,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,9.9697,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-12,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0016,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-13,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.04,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-16,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0314,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-17,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0447,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-18,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1245,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-19,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.2081,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-20,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.162,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-23,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0588,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-24,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0423,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-25,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.0896,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-26,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1112,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-27,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1148,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-09-30,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1415,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-01,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.189,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-03,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.2037,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-04,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1524,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-07,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1578,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-08,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1417,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-09,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.125,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-10,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.1775,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-11,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.247,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-14,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.3426,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-15,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.3314,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-17,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.334,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-18,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.4605,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-21,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5421,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-22,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5722,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-23,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.59,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-24,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5668,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-25,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5451,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-28,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5689,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-29,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5966,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-30,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6077,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-10-31,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6939,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-01,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7386,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-05,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8176,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-06,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8172,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-07,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7677,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-08,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7003,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-11,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6757,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-12,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6621,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-13,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6513,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-14,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7331,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-18,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8401,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-19,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8503,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-20,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8985,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-21,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8418,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-22,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.768,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-25,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7797,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-26,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7274,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-27,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7691,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-28,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7991,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-11-29,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.846,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-02,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8981,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-03,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8084,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-04,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7896,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-05,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8336,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-06,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8184,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-09,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8408,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-10,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7427,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-11,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7567,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-12,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6884,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-13,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6091,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-16,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6361,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-17,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6524,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-18,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7329,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-19,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8157,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-20,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.941,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-23,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0652,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-24,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0721,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-26,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.1355,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-27,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0722,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-30,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.1084,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2013-12-31,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.1547,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-01,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.1989,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-02,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.1112,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-03,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0683,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-06,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.096,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-07,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0785,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-08,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.1456,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-09,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0692,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-10,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0265,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-13,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0608,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-14,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.9881,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-15,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0221,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-16,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0033,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-17,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.9352,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-20,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.9517,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-21,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0025,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-22,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,11.0006,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-23,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.9885,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-24,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.8968,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-27,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7091,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-28,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6857,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-29,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6848,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-30,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5725,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-01-31,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6438,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-03,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5936,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-04,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5495,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-05,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6007,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-06,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.5796,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-07,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6708,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-10,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6731,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-11,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6719,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-12,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7134,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-13,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6896,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-14,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6687,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-17,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.6533,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2014-02-18,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,10.7411,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
