Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2013-01-22,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1139,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-01-23,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1194,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-01-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1249,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-01-27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1413,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-01-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1468,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-01-29,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1522,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-01-30,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1577,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-01-31,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1631,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-01,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1686,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-03,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1795,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1849,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1903,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-06,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.1959,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2013,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-08,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2067,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2174,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.223,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2284,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-13,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2338,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2392,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-15,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2446,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2554,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2609,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2664,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-20,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2719,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2773,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-22,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2828,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2938,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-25,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.2993,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3047,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3102,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-02-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3157,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-01,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3212,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-03,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3322,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3377,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3433,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-06,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3489,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3546,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-08,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3601,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3714,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.377,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3827,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-13,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3882,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3939,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-15,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.3995,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4112,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4172,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.423,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-20,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4287,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4344,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-22,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4402,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4518,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-25,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4577,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.464,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4699,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-03-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.4795,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-01,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5163,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-02,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5294,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-03,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5363,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5419,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.548,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.559,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-08,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5645,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-09,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5702,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5758,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5815,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5872,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.5986,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-15,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6045,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-16,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6103,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6161,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6219,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6392,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-22,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.645,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-23,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6507,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6565,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-25,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6623,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6681,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6796,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-29,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6855,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-04-30,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6913,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-01,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.6971,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-02,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7029,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-03,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7088,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7203,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-06,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.726,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7318,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-08,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7375,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-09,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7432,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7491,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7604,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-13,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7661,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7718,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-15,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7776,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-16,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7833,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.7891,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8004,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-20,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8061,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8118,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-22,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8174,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-23,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.823,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8285,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8398,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8455,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8511,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-29,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8568,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-30,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8624,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-05-31,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8679,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-02,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8791,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-03,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8847,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8903,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.8958,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-06,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9014,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.907,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-09,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9182,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9237,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9292,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9347,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-13,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9402,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9455,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-16,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9567,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9622,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9678,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9733,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-20,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9788,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9844,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-23,119092,HDFC Money Market Fund - Growth Option - Direct Plan,24.9955,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0009,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-25,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0065,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0121,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0177,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-06-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0257,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-01,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0444,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-02,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0506,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-03,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0562,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0619,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0681,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0783,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-08,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0838,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-09,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0893,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0948,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1004,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1064,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.117,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-15,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1225,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-16,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0654,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0747,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0859,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0951,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1088,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-22,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1157,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-23,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.12,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.0935,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-25,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1012,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.109,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1236,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-29,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.131,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-30,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1385,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-07-31,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.146,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-01,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1536,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-02,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1607,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1748,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1832,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-06,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1904,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.1974,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-08,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2051,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2278,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2342,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-13,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2414,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2486,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-15,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2559,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-16,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.263,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2777,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2847,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-20,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2918,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.2993,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-22,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3066,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-23,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3141,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-25,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3289,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3361,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3433,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3507,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-29,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3581,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-08-30,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3659,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-09-01,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3804,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2013-09-02,119092,HDFC Money Market Fund - Growth Option - Direct Plan,25.3877,HDFC Mutual Fund,Debt Scheme - Money Market Fund
