Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2013-02-28,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.8823,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-01,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.8771,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9006,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9255,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-06,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9339,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-07,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9351,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-08,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9455,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9535,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9494,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-13,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9439,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9591,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-15,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9911,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9884,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9834,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-20,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9819,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-21,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9869,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-22,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9812,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-25,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9981,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-26,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9902,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-28,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.0136,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-03-29,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.0185,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-01,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.055,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-02,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.0775,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-03,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.0919,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.0996,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.0949,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-08,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1187,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-09,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1389,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1225,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1374,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1464,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-15,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1685,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-16,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1787,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-17,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.1958,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.2408,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.2458,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-22,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.2718,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-23,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.2609,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-24,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.2657,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-25,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3033,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-26,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3278,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-29,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3398,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-04-30,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3503,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-02,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3834,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-03,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3656,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-06,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3995,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-07,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4319,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-08,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4751,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-09,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4968,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4982,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-13,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4879,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5705,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-15,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5899,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-16,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5827,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-17,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5851,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-20,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5989,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-21,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5881,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-22,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5981,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-23,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6113,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-24,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6135,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-27,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6336,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-28,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6184,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-29,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6166,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-30,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6382,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-05-31,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6046,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-03,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5998,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6364,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6295,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-06,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6568,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-07,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6497,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6326,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5828,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5693,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-13,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5726,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5823,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-17,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6026,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6199,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6167,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-20,120841,quant Mid Cap Fund - Growth Option - Direct Plan,30.9819,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-21,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5604,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-24,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5935,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-25,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5983,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-26,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5682,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-27,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.551,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-06-28,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6061,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-01,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6354,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-02,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6447,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-03,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6149,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.7005,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.7308,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-08,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6958,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-09,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.7138,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.7128,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.757,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8051,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-15,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8193,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-16,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5549,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-17,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5346,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6192,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6159,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-22,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5924,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-23,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5579,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-24,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3712,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-25,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5939,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-26,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.591,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-29,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5584,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-30,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5287,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-07-31,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.463,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-01,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5515,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-02,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5368,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5483,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-06,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5344,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-07,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5634,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-08,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6269,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6104,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-13,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6179,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5721,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-16,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4561,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.2745,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-20,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.2916,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-21,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4778,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-22,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.477,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-23,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5853,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-26,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5711,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-27,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.403,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-28,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3056,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-29,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.3412,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-08-30,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4007,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-02,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5122,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-03,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.4503,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.5182,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6593,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-06,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.6505,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.733,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.7662,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.7783,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-13,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8004,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-16,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8692,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-17,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8351,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8899,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.0075,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-20,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.934,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-23,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8585,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-24,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8426,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-25,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.8851,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-26,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.916,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-27,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.9532,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-09-30,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.9301,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-01,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.9686,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-02,120841,quant Mid Cap Fund - Growth Option - Direct Plan,31.974,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-03,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.0673,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.0989,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-07,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.1285,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-08,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.2513,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-09,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.3213,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.301,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.3317,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.3093,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-15,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.2883,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-16,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.2938,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-17,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.3189,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.4268,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-21,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.4775,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-22,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.4872,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-23,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.5233,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-24,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.5346,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2013-10-25,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.5173,quant Mutual Fund,Equity Scheme - Mid Cap Fund
