Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2013-02-12,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.0761,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-13,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.0948,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-14,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.1057,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-15,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.1049,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-18,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.0284,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-19,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.9749,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-20,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.9034,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-21,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5231,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-22,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6193,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-25,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.601,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-26,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6548,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-27,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6998,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-02-28,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6816,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-01,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5875,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-04,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.7154,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-05,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6224,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-06,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6163,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-07,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6304,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-08,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5621,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-11,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5815,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-12,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5617,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-13,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6075,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-14,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5319,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-15,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.598,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-18,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.7088,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-19,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.7409,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-20,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.784,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-21,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.7051,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-22,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.7291,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-25,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6214,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-26,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6298,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-03-28,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6771,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-01,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6717,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-02,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6633,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-03,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.4753,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-04,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.3617,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-05,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.4379,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-08,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5727,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-09,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5057,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-10,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5683,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-11,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.4765,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-12,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.3926,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-15,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.1945,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-16,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,11.8818,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-17,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,11.9411,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-18,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,11.9174,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-22,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2234,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-23,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2481,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-25,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.3917,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-26,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.5895,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-29,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.7215,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-04-30,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6253,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-02,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6597,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-03,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6824,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-06,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.7737,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-07,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6779,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-08,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6446,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-09,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6843,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-10,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6422,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-13,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6607,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-14,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6103,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-15,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.5496,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-16,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2451,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-17,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2827,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-20,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.0674,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-21,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2292,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-22,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.222,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-23,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.17,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-24,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.1225,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-27,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.1613,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-28,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.1224,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-29,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2146,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-30,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.4054,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-05-31,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.5358,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-03,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.4516,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-04,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.4758,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-05,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.4453,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-06,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6255,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-07,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.7433,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-10,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6648,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-11,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.668,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-12,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6476,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-13,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.786,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-14,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.7156,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-17,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.8238,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-18,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.9013,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-19,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.8455,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-20,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.39,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-21,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2967,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-24,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.3061,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-25,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2596,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-26,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,11.8624,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-27,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,11.9503,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-06-28,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,11.586,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-01,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,11.855,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-02,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.0687,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-03,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.0362,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-04,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.0648,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-05,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.0301,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-08,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.0571,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-09,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.0643,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-10,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.04,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-11,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2838,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-12,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2254,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-15,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.3396,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-16,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.1891,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-17,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2428,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-18,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2176,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-19,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.2971,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-22,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.5154,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-23,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.7428,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-24,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.7024,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-25,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.5468,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-26,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.6695,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-29,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.8898,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-30,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.0081,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-07-31,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.1222,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-01,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.9612,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-02,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.7591,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-05,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.1326,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-06,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.0198,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-07,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.8602,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-08,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,12.9492,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-12,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.3283,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-13,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5777,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-14,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5078,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-16,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.0764,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-19,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.2903,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-20,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.2747,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-21,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.3291,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-22,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.3658,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-23,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.2937,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-26,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.4572,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-27,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.6541,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-28,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.7192,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-29,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.6178,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-08-30,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.4004,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-02,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.4582,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-03,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.6858,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-04,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.7622,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-05,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.5762,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-06,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.1718,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-10,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,14.0447,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-11,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.8799,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-12,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.7926,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-13,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5673,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-16,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.4853,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-17,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6495,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-18,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.5359,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-19,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.8873,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-20,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.8355,Nippon India Mutual Fund,Other Scheme - FoF Domestic
2013-09-23,118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,13.6733,Nippon India Mutual Fund,Other Scheme - FoF Domestic
